run_id,call_id,batch_id,provider,model,temperature,prompt_id,repeat_id,sample_in_call,timestamp_utc,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,participant_uid,feature_condition,task_id,task_name,prompt_hash,input_tokens,output_tokens,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms,
IA_qwen_qwen-plus_20260602T015132Z,22bcdd1f-636f-451d-8392-a2187326ce72,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,11,1,2026-06-02T01:51:48.243598+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.96,580,120,45,
IA_qwen_qwen-plus_20260602T015132Z,22bcdd1f-636f-451d-8392-a2187326ce72,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,12,2,2026-06-02T01:51:48.243598+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.94,590,130,50,
IA_qwen_qwen-plus_20260602T015132Z,22bcdd1f-636f-451d-8392-a2187326ce72,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,13,3,2026-06-02T01:51:48.243598+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.97,570,110,40,
IA_qwen_qwen-plus_20260602T015132Z,22bcdd1f-636f-451d-8392-a2187326ce72,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,14,4,2026-06-02T01:51:48.243598+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.95,585,125,48,
IA_qwen_qwen-plus_20260602T015132Z,22bcdd1f-636f-451d-8392-a2187326ce72,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,15,5,2026-06-02T01:51:48.243598+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.96,575,115,43,
IA_qwen_qwen-plus_20260602T015132Z,0b942fb1-4e44-4363-bbdd-739edb54be99,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,16,1,2026-06-02T01:51:53.457747+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.96,580,110,45,
IA_qwen_qwen-plus_20260602T015132Z,0b942fb1-4e44-4363-bbdd-739edb54be99,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,17,2,2026-06-02T01:51:53.457747+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.95,590,115,50,
IA_qwen_qwen-plus_20260602T015132Z,0b942fb1-4e44-4363-bbdd-739edb54be99,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,18,3,2026-06-02T01:51:53.457747+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.97,570,105,40,
IA_qwen_qwen-plus_20260602T015132Z,0b942fb1-4e44-4363-bbdd-739edb54be99,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,19,4,2026-06-02T01:51:53.457747+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.96,585,112,48,
IA_qwen_qwen-plus_20260602T015132Z,0b942fb1-4e44-4363-bbdd-739edb54be99,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_stroop,20,5,2026-06-02T01:51:53.457747+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,0f782301bfd5,394,284,0.95,595,118,52,
IA_qwen_qwen-plus_20260602T015132Z,05d87a34-64e0-4e6a-8d1b-c221e270a025,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,1,1,2026-06-02T01:51:59.601107+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.92,0.98,0.94,0.82,
IA_qwen_qwen-plus_20260602T015132Z,05d87a34-64e0-4e6a-8d1b-c221e270a025,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,2,2,2026-06-02T01:51:59.602946+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.91,0.97,0.93,0.83,
IA_qwen_qwen-plus_20260602T015132Z,05d87a34-64e0-4e6a-8d1b-c221e270a025,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,3,3,2026-06-02T01:51:59.602946+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.93,0.99,0.95,0.81,
IA_qwen_qwen-plus_20260602T015132Z,05d87a34-64e0-4e6a-8d1b-c221e270a025,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,4,4,2026-06-02T01:51:59.602946+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.9,0.96,0.92,0.84,
IA_qwen_qwen-plus_20260602T015132Z,05d87a34-64e0-4e6a-8d1b-c221e270a025,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,5,5,2026-06-02T01:51:59.602946+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.94,0.98,0.96,0.8,
IA_qwen_qwen-plus_20260602T015132Z,f0b47b89-cf18-4d59-b69d-de1688b9ad14,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,6,1,2026-06-02T01:52:06.668206+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.92,0.98,0.94,0.82,
IA_qwen_qwen-plus_20260602T015132Z,f0b47b89-cf18-4d59-b69d-de1688b9ad14,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,7,2,2026-06-02T01:52:06.669130+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.9,0.97,0.91,0.81,
IA_qwen_qwen-plus_20260602T015132Z,f0b47b89-cf18-4d59-b69d-de1688b9ad14,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,8,3,2026-06-02T01:52:06.669130+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.93,0.99,0.93,0.83,
IA_qwen_qwen-plus_20260602T015132Z,f0b47b89-cf18-4d59-b69d-de1688b9ad14,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,9,4,2026-06-02T01:52:06.669130+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.89,0.96,0.9,0.8,
IA_qwen_qwen-plus_20260602T015132Z,f0b47b89-cf18-4d59-b69d-de1688b9ad14,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,10,5,2026-06-02T01:52:06.669130+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.91,0.98,0.92,0.82,
IA_qwen_qwen-plus_20260602T015132Z,ad43fb0a-9d31-4a22-a836-957ba97f9e0e,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,11,1,2026-06-02T01:52:12.190353+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.92,0.98,0.94,0.82,
IA_qwen_qwen-plus_20260602T015132Z,ad43fb0a-9d31-4a22-a836-957ba97f9e0e,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,12,2,2026-06-02T01:52:12.190353+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.9,0.97,0.91,0.81,
IA_qwen_qwen-plus_20260602T015132Z,ad43fb0a-9d31-4a22-a836-957ba97f9e0e,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,13,3,2026-06-02T01:52:12.190353+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.93,0.99,0.93,0.83,
IA_qwen_qwen-plus_20260602T015132Z,ad43fb0a-9d31-4a22-a836-957ba97f9e0e,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,14,4,2026-06-02T01:52:12.190353+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.89,0.96,0.9,0.8,
IA_qwen_qwen-plus_20260602T015132Z,ad43fb0a-9d31-4a22-a836-957ba97f9e0e,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,15,5,2026-06-02T01:52:12.190353+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.91,0.98,0.92,0.82,
IA_qwen_qwen-plus_20260602T015132Z,bef94cdd-b79c-4bdd-b879-f153d12da0ce,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,16,1,2026-06-02T01:52:17.904499+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.92,0.98,0.94,0.82,
IA_qwen_qwen-plus_20260602T015132Z,bef94cdd-b79c-4bdd-b879-f153d12da0ce,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,17,2,2026-06-02T01:52:17.904499+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.91,0.97,0.93,0.83,
IA_qwen_qwen-plus_20260602T015132Z,bef94cdd-b79c-4bdd-b879-f153d12da0ce,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,18,3,2026-06-02T01:52:17.904499+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.93,0.99,0.95,0.81,
IA_qwen_qwen-plus_20260602T015132Z,bef94cdd-b79c-4bdd-b879-f153d12da0ce,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,19,4,2026-06-02T01:52:17.904499+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.9,0.96,0.92,0.84,
IA_qwen_qwen-plus_20260602T015132Z,bef94cdd-b79c-4bdd-b879-f153d12da0ce,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_nback,20,5,2026-06-02T01:52:17.904499+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,3249df73d521,413,319,0.94,0.98,0.96,0.8,
IA_qwen_qwen-plus_20260602T015132Z,7aa0053d-1211-41a0-b8fc-c7a1caf2f8cf,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,1,1,2026-06-02T01:52:22.858621+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.3,47,1,0.38,
IA_qwen_qwen-plus_20260602T015132Z,7aa0053d-1211-41a0-b8fc-c7a1caf2f8cf,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,2,2,2026-06-02T01:52:22.858621+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.6,52,2,0.41,
IA_qwen_qwen-plus_20260602T015132Z,7aa0053d-1211-41a0-b8fc-c7a1caf2f8cf,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,3,3,2026-06-02T01:52:22.858621+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.1,44,1,0.35,
IA_qwen_qwen-plus_20260602T015132Z,7aa0053d-1211-41a0-b8fc-c7a1caf2f8cf,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,4,4,2026-06-02T01:52:22.859620+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.8,56,3,0.44,
IA_qwen_qwen-plus_20260602T015132Z,7aa0053d-1211-41a0-b8fc-c7a1caf2f8cf,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,5,5,2026-06-02T01:52:22.859620+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.4,49,2,0.39,
IA_qwen_qwen-plus_20260602T015132Z,f6fcf509-3d5f-4fe0-abc9-20ac09873c8b,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,6,1,2026-06-02T01:52:28.271376+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.4,48,1,0.32,
IA_qwen_qwen-plus_20260602T015132Z,f6fcf509-3d5f-4fe0-abc9-20ac09873c8b,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,7,2,2026-06-02T01:52:28.271376+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.7,54,0,0.38,
IA_qwen_qwen-plus_20260602T015132Z,f6fcf509-3d5f-4fe0-abc9-20ac09873c8b,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,8,3,2026-06-02T01:52:28.271376+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.1,42,2,0.29,
IA_qwen_qwen-plus_20260602T015132Z,f6fcf509-3d5f-4fe0-abc9-20ac09873c8b,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,9,4,2026-06-02T01:52:28.271376+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,3,60,1,0.41,
IA_qwen_qwen-plus_20260602T015132Z,f6fcf509-3d5f-4fe0-abc9-20ac09873c8b,2,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,10,5,2026-06-02T01:52:28.271376+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.5,50,1,0.34,
IA_qwen_qwen-plus_20260602T015132Z,cbe9b591-ce3d-44a7-8b10-7f842868f9db,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,11,1,2026-06-02T01:52:33.392656+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.8,42,1,0.35,
IA_qwen_qwen-plus_20260602T015132Z,cbe9b591-ce3d-44a7-8b10-7f842868f9db,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,12,2,2026-06-02T01:52:33.392656+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,3.1,47,2,0.41,
IA_qwen_qwen-plus_20260602T015132Z,cbe9b591-ce3d-44a7-8b10-7f842868f9db,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,13,3,2026-06-02T01:52:33.392656+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.9,44,1,0.37,
IA_qwen_qwen-plus_20260602T015132Z,cbe9b591-ce3d-44a7-8b10-7f842868f9db,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,14,4,2026-06-02T01:52:33.392656+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,3.3,50,3,0.44,
IA_qwen_qwen-plus_20260602T015132Z,cbe9b591-ce3d-44a7-8b10-7f842868f9db,3,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,15,5,2026-06-02T01:52:33.392656+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.7,40,1,0.33,
IA_qwen_qwen-plus_20260602T015132Z,16223bc2-18f8-4794-988f-a06c7d026f21,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,16,1,2026-06-02T01:52:38.110173+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.8,42,1,0.35,
IA_qwen_qwen-plus_20260602T015132Z,16223bc2-18f8-4794-988f-a06c7d026f21,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,17,2,2026-06-02T01:52:38.110173+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,3.1,47,0,0.41,
IA_qwen_qwen-plus_20260602T015132Z,16223bc2-18f8-4794-988f-a06c7d026f21,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,18,3,2026-06-02T01:52:38.110173+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.9,44,1,0.37,
IA_qwen_qwen-plus_20260602T015132Z,16223bc2-18f8-4794-988f-a06c7d026f21,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,19,4,2026-06-02T01:52:38.110173+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,3.3,49,0,0.44,
IA_qwen_qwen-plus_20260602T015132Z,16223bc2-18f8-4794-988f-a06c7d026f21,4,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_bart,20,5,2026-06-02T01:52:38.110173+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,b5fef084ba08,404,304,2.7,41,2,0.33,
IA_qwen_qwen-plus_20260602T015132Z,b0c9cc07-df5a-482b-9619-e75a52ba3909,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_ddt,1,1,2026-06-02T01:52:42.953497+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,ddt,Delay Discounting Task,ca0664dd89fe,390,269,0.023,-3.77,0.41,,
IA_qwen_qwen-plus_20260602T015132Z,b0c9cc07-df5a-482b-9619-e75a52ba3909,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_ddt,2,2,2026-06-02T01:52:42.953497+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,ddt,Delay Discounting Task,ca0664dd89fe,390,269,0.018,-4.02,0.38,,
IA_qwen_qwen-plus_20260602T015132Z,b0c9cc07-df5a-482b-9619-e75a52ba3909,1,qwen,qwen-plus,0.7,IA_ablation_A_label_only_P1_low_PDU_low_ATT_ddt,3,3,2026-06-02T01:52:42.953497+00:00,ablation,A_label_only,label-only,1,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,ddt,Delay Discounting Task,ca0664dd89fe,390,269,0.021,-3.86,0.39,,
