run_id,call_id,batch_id,provider,model,temperature,prompt_id,repeat_id,sample_in_call,timestamp_utc,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,participant_uid,feature_condition,task_id,task_name,prompt_hash,input_tokens,output_tokens,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms
IA_qwen_deepseek-v4pro_20260602T070350Z,76d9c125-eda3-4b1c-8289-f55a1781355f,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,11,1,2026-06-02T07:04:08.503118+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,280,66.2,743.5,123.7,85.3
IA_qwen_deepseek-v4pro_20260602T070350Z,76d9c125-eda3-4b1c-8289-f55a1781355f,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,12,2,2026-06-02T07:04:08.503118+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,280,71.8,698.2,109.4,92.7
IA_qwen_deepseek-v4pro_20260602T070350Z,76d9c125-eda3-4b1c-8289-f55a1781355f,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,13,3,2026-06-02T07:04:08.503118+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,280,68.9,712.6,118.3,78.1
IA_qwen_deepseek-v4pro_20260602T070350Z,76d9c125-eda3-4b1c-8289-f55a1781355f,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,14,4,2026-06-02T07:04:08.503118+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,280,65.4,756.1,131.5,89.6
IA_qwen_deepseek-v4pro_20260602T070350Z,76d9c125-eda3-4b1c-8289-f55a1781355f,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,15,5,2026-06-02T07:04:08.503118+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,280,69.7,726.8,115.9,81.2
IA_qwen_deepseek-v4pro_20260602T070350Z,3755e8b9-79a7-4ded-860a-386c386fd63e,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,16,1,2026-06-02T07:04:14.646680+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,270,-0.6,812,147,89
IA_qwen_deepseek-v4pro_20260602T070350Z,3755e8b9-79a7-4ded-860a-386c386fd63e,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,17,2,2026-06-02T07:04:14.647786+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,270,-0.9,794,162,103
IA_qwen_deepseek-v4pro_20260602T070350Z,3755e8b9-79a7-4ded-860a-386c386fd63e,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,18,3,2026-06-02T07:04:14.647786+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,270,-0.5,827,155,96
IA_qwen_deepseek-v4pro_20260602T070350Z,3755e8b9-79a7-4ded-860a-386c386fd63e,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,19,4,2026-06-02T07:04:14.647786+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,270,-0.7,805,140,91
IA_qwen_deepseek-v4pro_20260602T070350Z,3755e8b9-79a7-4ded-860a-386c386fd63e,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_stroop,20,5,2026-06-02T07:04:14.647786+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,stroop,Stroop color-word task,8c8408017fe4,402,270,-0.8,800,159,98
IA_qwen_deepseek-v4pro_20260602T070350Z,f285ec5b-a050-4542-984e-c579c38a81a6,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,1,1,2026-06-02T07:04:21.098441+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,-0.8,0.95,0.85,0.72
IA_qwen_deepseek-v4pro_20260602T070350Z,f285ec5b-a050-4542-984e-c579c38a81a6,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,2,2,2026-06-02T07:04:21.098441+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.84,0.96,0.86,0.7
IA_qwen_deepseek-v4pro_20260602T070350Z,f285ec5b-a050-4542-984e-c579c38a81a6,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,3,3,2026-06-02T07:04:21.098809+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.82,0.94,0.83,0.69
IA_qwen_deepseek-v4pro_20260602T070350Z,f285ec5b-a050-4542-984e-c579c38a81a6,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,4,4,2026-06-02T07:04:21.098809+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.83,0.95,0.84,0.7
IA_qwen_deepseek-v4pro_20260602T070350Z,f285ec5b-a050-4542-984e-c579c38a81a6,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,5,5,2026-06-02T07:04:21.098809+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.85,0.97,0.85,0.73
IA_qwen_deepseek-v4pro_20260602T070350Z,a6a28e24-8141-4a08-8332-d16e6d50c1f1,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,6,1,2026-06-02T07:04:27.120131+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,-0.12,0.98,0.89,0.72
IA_qwen_deepseek-v4pro_20260602T070350Z,a6a28e24-8141-4a08-8332-d16e6d50c1f1,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,7,2,2026-06-02T07:04:27.120131+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.86,0.97,0.88,0.74
IA_qwen_deepseek-v4pro_20260602T070350Z,a6a28e24-8141-4a08-8332-d16e6d50c1f1,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,8,3,2026-06-02T07:04:27.120131+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.85,0.96,0.87,0.71
IA_qwen_deepseek-v4pro_20260602T070350Z,a6a28e24-8141-4a08-8332-d16e6d50c1f1,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,9,4,2026-06-02T07:04:27.120131+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.87,0.98,0.89,0.73
IA_qwen_deepseek-v4pro_20260602T070350Z,a6a28e24-8141-4a08-8332-d16e6d50c1f1,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,10,5,2026-06-02T07:04:27.120131+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,310,0.84,0.95,0.86,0.7
IA_qwen_deepseek-v4pro_20260602T070350Z,28dbc520-4171-46bb-b0fc-96f98f33d744,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,11,1,2026-06-02T07:04:32.258784+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,260,0.82,0.93,0.78,0.62
IA_qwen_deepseek-v4pro_20260602T070350Z,28dbc520-4171-46bb-b0fc-96f98f33d744,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,12,2,2026-06-02T07:04:32.258784+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,260,0.84,0.94,0.79,0.65
IA_qwen_deepseek-v4pro_20260602T070350Z,28dbc520-4171-46bb-b0fc-96f98f33d744,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,13,3,2026-06-02T07:04:32.258784+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,260,0.81,0.91,0.77,152
IA_qwen_deepseek-v4pro_20260602T070350Z,28dbc520-4171-46bb-b0fc-96f98f33d744,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,14,4,2026-06-02T07:04:32.258784+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,260,0.83,0.92,0.8,0.64
IA_qwen_deepseek-v4pro_20260602T070350Z,28dbc520-4171-46bb-b0fc-96f98f33d744,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,15,5,2026-06-02T07:04:32.258784+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,260,0.8,0.9,0.76,0.61
IA_qwen_deepseek-v4pro_20260602T070350Z,b6f098b9-f760-4832-a81c-f4936fab0017,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,16,1,2026-06-02T07:04:38.915050+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,309,-0.5,0.95,0.85,0.7
IA_qwen_deepseek-v4pro_20260602T070350Z,b6f098b9-f760-4832-a81c-f4936fab0017,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,17,2,2026-06-02T07:04:38.915050+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,309,0.82,0.92,0.81,0.73
IA_qwen_deepseek-v4pro_20260602T070350Z,b6f098b9-f760-4832-a81c-f4936fab0017,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,18,3,2026-06-02T07:04:38.915050+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,309,0.79,0.94,0.83,0.6
IA_qwen_deepseek-v4pro_20260602T070350Z,b6f098b9-f760-4832-a81c-f4936fab0017,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,19,4,2026-06-02T07:04:38.915050+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,309,0.85,0.96,0.88,0.71
IA_qwen_deepseek-v4pro_20260602T070350Z,b6f098b9-f760-4832-a81c-f4936fab0017,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_nback,20,5,2026-06-02T07:04:38.915050+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,nback,n-back working-memory task,c507af81106d,421,309,0.81,0.93,0.84,0.66
IA_qwen_deepseek-v4pro_20260602T070350Z,f890e2c4-5d1e-47bb-94e3-10824fc9cedd,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,1,1,2026-06-02T07:04:44.239788+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,275,-0.3,540,-0.2,0.42
IA_qwen_deepseek-v4pro_20260602T070350Z,f890e2c4-5d1e-47bb-94e3-10824fc9cedd,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,2,2,2026-06-02T07:04:44.239788+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,275,0.1,620,0.3,0.58
IA_qwen_deepseek-v4pro_20260602T070350Z,f890e2c4-5d1e-47bb-94e3-10824fc9cedd,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,3,3,2026-06-02T07:04:44.239788+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,275,-0.2,-0.1,480,0.35
IA_qwen_deepseek-v4pro_20260602T070350Z,f890e2c4-5d1e-47bb-94e3-10824fc9cedd,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,4,4,2026-06-02T07:04:44.239788+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,275,0.4,680,0.5,0.65
IA_qwen_deepseek-v4pro_20260602T070350Z,f890e2c4-5d1e-47bb-94e3-10824fc9cedd,1,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,5,5,2026-06-02T07:04:44.239788+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,275,0,560,0.1,0.5
IA_qwen_deepseek-v4pro_20260602T070350Z,de44a962-1fed-4f17-a348-a02addad3723,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,6,1,2026-06-02T07:04:50.586964+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,-1.2,2230,-2,0.54
IA_qwen_deepseek-v4pro_20260602T070350Z,de44a962-1fed-4f17-a348-a02addad3723,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,7,2,2026-06-02T07:04:50.586964+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,-0.8,1950,1,0.62
IA_qwen_deepseek-v4pro_20260602T070350Z,de44a962-1fed-4f17-a348-a02addad3723,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,8,3,2026-06-02T07:04:50.586964+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,0.3,1640,-1,0.49
IA_qwen_deepseek-v4pro_20260602T070350Z,de44a962-1fed-4f17-a348-a02addad3723,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,9,4,2026-06-02T07:04:50.586964+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,-1.5,2100,0,0.58
IA_qwen_deepseek-v4pro_20260602T070350Z,de44a962-1fed-4f17-a348-a02addad3723,2,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,10,5,2026-06-02T07:04:50.586964+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,0.6,1870,2,0.51
IA_qwen_deepseek-v4pro_20260602T070350Z,3a3c0b25-fe40-4590-b4a8-51357f0ee2cb,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,11,1,2026-06-02T07:05:02.466671+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,324,-2.1,23.5,-3.8,0.42
IA_qwen_deepseek-v4pro_20260602T070350Z,3a3c0b25-fe40-4590-b4a8-51357f0ee2cb,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,12,2,2026-06-02T07:05:02.466671+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,324,-1.8,25.1,-4.2,0.38
IA_qwen_deepseek-v4pro_20260602T070350Z,3a3c0b25-fe40-4590-b4a8-51357f0ee2cb,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,13,3,2026-06-02T07:05:02.466671+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,324,-2.4,21.7,-3.5,0.45
IA_qwen_deepseek-v4pro_20260602T070350Z,3a3c0b25-fe40-4590-b4a8-51357f0ee2cb,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,14,4,2026-06-02T07:05:02.466671+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,324,-2,24.3,-3.9,0.4
IA_qwen_deepseek-v4pro_20260602T070350Z,3a3c0b25-fe40-4590-b4a8-51357f0ee2cb,3,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,15,5,2026-06-02T07:05:02.466671+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,324,-2.3,22.8,-4,0.43
IA_qwen_deepseek-v4pro_20260602T070350Z,93940c62-b8be-4d8f-bbda-d4305da95e5a,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,16,1,2026-06-02T07:05:08.506347+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,-1.2,1250,-2,0.47
IA_qwen_deepseek-v4pro_20260602T070350Z,93940c62-b8be-4d8f-bbda-d4305da95e5a,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,17,2,2026-06-02T07:05:08.506347+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,-0.8,1380,3,0.52
IA_qwen_deepseek-v4pro_20260602T070350Z,93940c62-b8be-4d8f-bbda-d4305da95e5a,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,18,3,2026-06-02T07:05:08.506347+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,0.5,1010,5,0.68
IA_qwen_deepseek-v4pro_20260602T070350Z,93940c62-b8be-4d8f-bbda-d4305da95e5a,4,qwen,deepseek-v4pro,0.7,IA_cue_competition_C000_no_cue_P1_low_PDU_low_ATT_bart,19,4,2026-06-02T07:05:08.506347+00:00,cue_competition,C000_no_cue,no-cue,0,0,0,P1_low_PDU_low_ATT,low PDU / low attention difficulties,0,,,bart,Balloon Analogue Risk Task,c00b532aafba,412,309,-1.5,1450,2,0.41
