run_id,call_id,batch_id,provider,model,temperature,prompt_id,repeat_id,sample_in_call,timestamp_utc,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,participant_uid,feature_condition,task_id,task_name,prompt_hash,input_tokens,output_tokens,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms
IA_qwen_qwen-plus_20260602T114507Z,2fdc64e6-cd3d-4faf-a96f-92c57b25e3e0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_stroop,3,3,2026-06-02T11:45:58.720928+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,stroop,Stroop color-word task,a123ecddaf53,485,284,0.87,610,130,65
IA_qwen_qwen-plus_20260602T114507Z,2fdc64e6-cd3d-4faf-a96f-92c57b25e3e0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_stroop,4,4,2026-06-02T11:45:58.720928+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,stroop,Stroop color-word task,a123ecddaf53,485,284,0.84,630,115,75
IA_qwen_qwen-plus_20260602T114507Z,2fdc64e6-cd3d-4faf-a96f-92c57b25e3e0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_stroop,5,5,2026-06-02T11:45:58.720928+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,stroop,Stroop color-word task,a123ecddaf53,485,284,0.86,625,125,72
IA_qwen_qwen-plus_20260602T114507Z,5c0d8c5e-9bef-4cf7-bcba-02bf47ec25e3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_nback,1,1,2026-06-02T11:46:16.947308+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,nback,n-back working-memory task,ce557c4a2e3b,504,316,0.75,0.82,0.68,0.64
IA_qwen_qwen-plus_20260602T114507Z,5c0d8c5e-9bef-4cf7-bcba-02bf47ec25e3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_nback,2,2,2026-06-02T11:46:16.947308+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,nback,n-back working-memory task,ce557c4a2e3b,504,316,0.72,0.8,0.65,0.61
IA_qwen_qwen-plus_20260602T114507Z,5c0d8c5e-9bef-4cf7-bcba-02bf47ec25e3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_nback,3,3,2026-06-02T11:46:16.947308+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,nback,n-back working-memory task,ce557c4a2e3b,504,316,0.78,0.85,0.7,0.66
IA_qwen_qwen-plus_20260602T114507Z,5c0d8c5e-9bef-4cf7-bcba-02bf47ec25e3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_nback,4,4,2026-06-02T11:46:16.947308+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,nback,n-back working-memory task,ce557c4a2e3b,504,316,0.7,0.78,0.63,0.59
IA_qwen_qwen-plus_20260602T114507Z,5c0d8c5e-9bef-4cf7-bcba-02bf47ec25e3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_nback,5,5,2026-06-02T11:46:16.947308+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,nback,n-back working-memory task,ce557c4a2e3b,504,316,0.74,0.81,0.67,0.63
IA_qwen_qwen-plus_20260602T114507Z,47b88338-ed77-40b4-9b89-71f360d197a0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_bart,1,1,2026-06-02T11:46:27.906425+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,ac50fc504464,495,319,32.4,65.8,7,0.65
IA_qwen_qwen-plus_20260602T114507Z,47b88338-ed77-40b4-9b89-71f360d197a0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_bart,2,2,2026-06-02T11:46:27.906425+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,ac50fc504464,495,319,34.2,68.9,6,0.68
IA_qwen_qwen-plus_20260602T114507Z,47b88338-ed77-40b4-9b89-71f360d197a0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_bart,3,3,2026-06-02T11:46:27.906425+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,ac50fc504464,495,319,30.1,62.3,8,0.62
IA_qwen_qwen-plus_20260602T114507Z,47b88338-ed77-40b4-9b89-71f360d197a0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_bart,4,4,2026-06-02T11:46:27.906425+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,ac50fc504464,495,319,33.5,67.4,7,0.67
IA_qwen_qwen-plus_20260602T114507Z,47b88338-ed77-40b4-9b89-71f360d197a0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0002_bart,5,5,2026-06-02T11:46:27.906425+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,ac50fc504464,495,319,31.8,64.5,9,0.64
IA_qwen_qwen-plus_20260602T114507Z,5664c44a-efda-4572-8096-bb23cf20fc39,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_stroop,1,1,2026-06-02T11:46:38.135103+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,stroop,Stroop color-word task,27d5764b510a,485,284,0.85,620,120,70
IA_qwen_qwen-plus_20260602T114507Z,5664c44a-efda-4572-8096-bb23cf20fc39,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_stroop,2,2,2026-06-02T11:46:38.135103+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,stroop,Stroop color-word task,27d5764b510a,485,284,0.83,630,110,75
IA_qwen_qwen-plus_20260602T114507Z,5664c44a-efda-4572-8096-bb23cf20fc39,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_stroop,3,3,2026-06-02T11:46:38.135103+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,stroop,Stroop color-word task,27d5764b510a,485,284,0.87,610,130,65
IA_qwen_qwen-plus_20260602T114507Z,5664c44a-efda-4572-8096-bb23cf20fc39,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_stroop,4,4,2026-06-02T11:46:38.135103+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,stroop,Stroop color-word task,27d5764b510a,485,284,0.84,625,115,72
IA_qwen_qwen-plus_20260602T114507Z,5664c44a-efda-4572-8096-bb23cf20fc39,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_stroop,5,5,2026-06-02T11:46:38.135103+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,stroop,Stroop color-word task,27d5764b510a,485,284,0.86,615,125,68
IA_qwen_qwen-plus_20260602T114507Z,227e7eb1-80ee-4fe9-bd64-f3983f15dea3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_ddt,1,1,2026-06-02T11:46:49.173326+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,ddt,Delay Discounting Task,2d751416d160,481,310,0.05,-2.995732274,0.65,
IA_qwen_qwen-plus_20260602T114507Z,227e7eb1-80ee-4fe9-bd64-f3983f15dea3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_ddt,2,2,2026-06-02T11:46:49.173326+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,ddt,Delay Discounting Task,2d751416d160,481,310,0.06,-2.813410717,0.68,
IA_qwen_qwen-plus_20260602T114507Z,227e7eb1-80ee-4fe9-bd64-f3983f15dea3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_ddt,3,3,2026-06-02T11:46:49.173326+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,ddt,Delay Discounting Task,2d751416d160,481,310,0.04,-3.218875825,0.62,
IA_qwen_qwen-plus_20260602T114507Z,227e7eb1-80ee-4fe9-bd64-f3983f15dea3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_ddt,4,4,2026-06-02T11:46:49.173326+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,ddt,Delay Discounting Task,2d751416d160,481,310,0.07,-2.63905733,0.71,
IA_qwen_qwen-plus_20260602T114507Z,227e7eb1-80ee-4fe9-bd64-f3983f15dea3,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0003_ddt,5,5,2026-06-02T11:46:49.173326+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_plus_ia_label,ddt,Delay Discounting Task,2d751416d160,481,310,0.055,-2.890371758,0.67,
IA_qwen_qwen-plus_20260602T114507Z,41d8d5d8-e4d2-4944-8f31-36b98cafa085,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_stroop,1,1,2026-06-02T11:47:04.898275+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,stroop,Stroop color-word task,404363eb1b06,485,289,0.85,750,150,120
IA_qwen_qwen-plus_20260602T114507Z,41d8d5d8-e4d2-4944-8f31-36b98cafa085,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_stroop,2,2,2026-06-02T11:47:04.898275+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,stroop,Stroop color-word task,404363eb1b06,485,289,0.83,740,145,115
IA_qwen_qwen-plus_20260602T114507Z,41d8d5d8-e4d2-4944-8f31-36b98cafa085,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_stroop,3,3,2026-06-02T11:47:04.898275+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,stroop,Stroop color-word task,404363eb1b06,485,289,0.87,760,155,125
IA_qwen_qwen-plus_20260602T114507Z,41d8d5d8-e4d2-4944-8f31-36b98cafa085,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_stroop,4,4,2026-06-02T11:47:04.898275+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,stroop,Stroop color-word task,404363eb1b06,485,289,0.84,745,140,118
IA_qwen_qwen-plus_20260602T114507Z,41d8d5d8-e4d2-4944-8f31-36b98cafa085,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_stroop,5,5,2026-06-02T11:47:04.898275+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,stroop,Stroop color-word task,404363eb1b06,485,289,0.86,755,152,122
IA_qwen_qwen-plus_20260602T114507Z,89c63649-8175-45b4-9542-218951b551d0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_nback,1,1,2026-06-02T11:47:20.016235+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,nback,n-back working-memory task,6024907489be,504,315,0.75,0.82,0.7,0.68
IA_qwen_qwen-plus_20260602T114507Z,89c63649-8175-45b4-9542-218951b551d0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_nback,2,2,2026-06-02T11:47:20.016235+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,nback,n-back working-memory task,6024907489be,504,315,0.72,0.8,0.69,0.65
IA_qwen_qwen-plus_20260602T114507Z,89c63649-8175-45b4-9542-218951b551d0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_nback,3,3,2026-06-02T11:47:20.016235+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,nback,n-back working-memory task,6024907489be,504,315,0.78,0.84,0.72,0.7
IA_qwen_qwen-plus_20260602T114507Z,89c63649-8175-45b4-9542-218951b551d0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_nback,4,4,2026-06-02T11:47:20.016235+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,nback,n-back working-memory task,6024907489be,504,315,0.74,0.81,0.71,0.67
IA_qwen_qwen-plus_20260602T114507Z,89c63649-8175-45b4-9542-218951b551d0,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_nback,5,5,2026-06-02T11:47:20.016235+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,nback,n-back working-memory task,6024907489be,504,315,0.76,0.83,0.7,0.69
IA_qwen_qwen-plus_20260602T114507Z,5031d530-0a6c-4e21-ac55-dfbdf34b49ec,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_bart,1,1,2026-06-02T11:47:33.633899+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,db673210f2e0,495,324,45.2,230,7,0.65
IA_qwen_qwen-plus_20260602T114507Z,5031d530-0a6c-4e21-ac55-dfbdf34b49ec,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_bart,2,2,2026-06-02T11:47:33.633899+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,db673210f2e0,495,324,48.3,245,5,0.72
IA_qwen_qwen-plus_20260602T114507Z,5031d530-0a6c-4e21-ac55-dfbdf34b49ec,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_bart,3,3,2026-06-02T11:47:33.633899+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,db673210f2e0,495,324,43.1,220,9,0.6
IA_qwen_qwen-plus_20260602T114507Z,5031d530-0a6c-4e21-ac55-dfbdf34b49ec,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_bart,4,4,2026-06-02T11:47:33.633899+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,db673210f2e0,495,324,46.8,235,6,0.68
IA_qwen_qwen-plus_20260602T114507Z,5031d530-0a6c-4e21-ac55-dfbdf34b49ec,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_bart,5,5,2026-06-02T11:47:33.633899+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,bart,Balloon Analogue Risk Task,db673210f2e0,495,324,44.5,225,8,0.63
IA_qwen_qwen-plus_20260602T114507Z,bdbad445-6bf9-4a6d-bfd7-161c35b0442b,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_ddt,1,1,2026-06-02T11:47:45.300788+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,ddt,Delay Discounting Task,8d3c1faac345,481,308,0.05,-2.995732274,0.65,
IA_qwen_qwen-plus_20260602T114507Z,bdbad445-6bf9-4a6d-bfd7-161c35b0442b,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_ddt,2,2,2026-06-02T11:47:45.300788+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,ddt,Delay Discounting Task,8d3c1faac345,481,308,0.07,-2.659260037,0.7,
IA_qwen_qwen-plus_20260602T114507Z,bdbad445-6bf9-4a6d-bfd7-161c35b0442b,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_ddt,3,3,2026-06-02T11:47:45.300788+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,ddt,Delay Discounting Task,8d3c1faac345,481,308,0.04,-3.218875825,0.6,
IA_qwen_qwen-plus_20260602T114507Z,bdbad445-6bf9-4a6d-bfd7-161c35b0442b,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_ddt,4,4,2026-06-02T11:47:45.300788+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,ddt,Delay Discounting Task,8d3c1faac345,481,308,0.06,-2.813410717,0.68,
IA_qwen_qwen-plus_20260602T114507Z,bdbad445-6bf9-4a6d-bfd7-161c35b0442b,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0005_ddt,5,5,2026-06-02T11:47:45.300788+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_plus_ia_label,ddt,Delay Discounting Task,8d3c1faac345,481,308,0.08,-2.525728644,0.72,
IA_qwen_qwen-plus_20260602T114507Z,cc817ce3-6769-4137-90e2-03893764cbd2,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_stroop,1,1,2026-06-02T11:48:06.719923+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,stroop,Stroop color-word task,0dc59c633c32,485,279,0.85,620,75,45
IA_qwen_qwen-plus_20260602T114507Z,cc817ce3-6769-4137-90e2-03893764cbd2,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_stroop,2,2,2026-06-02T11:48:06.719923+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,stroop,Stroop color-word task,0dc59c633c32,485,279,0.83,630,80,50
IA_qwen_qwen-plus_20260602T114507Z,cc817ce3-6769-4137-90e2-03893764cbd2,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_stroop,3,3,2026-06-02T11:48:06.720685+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,stroop,Stroop color-word task,0dc59c633c32,485,279,0.87,610,70,40
IA_qwen_qwen-plus_20260602T114507Z,cc817ce3-6769-4137-90e2-03893764cbd2,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_stroop,4,4,2026-06-02T11:48:06.720685+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,stroop,Stroop color-word task,0dc59c633c32,485,279,0.84,625,78,47
IA_qwen_qwen-plus_20260602T114507Z,cc817ce3-6769-4137-90e2-03893764cbd2,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_stroop,5,5,2026-06-02T11:48:06.720685+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,stroop,Stroop color-word task,0dc59c633c32,485,279,0.86,615,72,42
IA_qwen_qwen-plus_20260602T114507Z,21b43c29-c34c-4983-a8c9-fe186ebf0582,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_nback,1,1,2026-06-02T11:48:23.687668+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,nback,n-back working-memory task,342183b53c86,504,317,0.75,0.82,0.73,0.68
IA_qwen_qwen-plus_20260602T114507Z,21b43c29-c34c-4983-a8c9-fe186ebf0582,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_nback,2,2,2026-06-02T11:48:23.687668+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,nback,n-back working-memory task,342183b53c86,504,317,0.74,0.81,0.72,0.69
IA_qwen_qwen-plus_20260602T114507Z,21b43c29-c34c-4983-a8c9-fe186ebf0582,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_nback,3,3,2026-06-02T11:48:23.687668+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,nback,n-back working-memory task,342183b53c86,504,317,0.76,0.83,0.74,0.7
IA_qwen_qwen-plus_20260602T114507Z,21b43c29-c34c-4983-a8c9-fe186ebf0582,1,qwen,qwen-plus,0.3,IA_individual_plus_label_S0006_nback,4,4,2026-06-02T11:48:23.687668+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_plus_ia_label,nback,n-back working-memory task,342183b53c86,504,317,0.73,0.8,0.71,0.67
