run_id,call_id,batch_id,timestamp_utc,provider,model,temperature,prompt_id,condition_id,ablation_condition,condition_name,label_cue,score_cue,symptom_cue,profile_id,task_id,task_code,requested_samples,prompt_hash,repeat_id,sample_in_call,success,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms
cue_qwen_qwen-plus_20260530T120656Z,f0afd163-3a9d-48cb-ad4d-82e3d8d0697b,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000003,2026-05-30T12:07:11.278495+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,6fe7eb36274c32cb,11,1,TRUE,0.92,684,112,87
cue_qwen_qwen-plus_20260530T120656Z,f0afd163-3a9d-48cb-ad4d-82e3d8d0697b,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000003,2026-05-30T12:07:11.278495+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,6fe7eb36274c32cb,12,2,TRUE,0.94,672,105,93
cue_qwen_qwen-plus_20260530T120656Z,f0afd163-3a9d-48cb-ad4d-82e3d8d0697b,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000003,2026-05-30T12:07:11.278495+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,6fe7eb36274c32cb,13,3,TRUE,0.91,691,118,82
cue_qwen_qwen-plus_20260530T120656Z,f0afd163-3a9d-48cb-ad4d-82e3d8d0697b,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000003,2026-05-30T12:07:11.278495+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,6fe7eb36274c32cb,14,4,TRUE,0.93,679,109,89
cue_qwen_qwen-plus_20260530T120656Z,f0afd163-3a9d-48cb-ad4d-82e3d8d0697b,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000003,2026-05-30T12:07:11.278495+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,6fe7eb36274c32cb,15,5,TRUE,0.95,665,98,95
cue_qwen_qwen-plus_20260530T120656Z,670d5da5-7636-45cc-8c42-6053685c35d1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000004,2026-05-30T12:07:18.302192+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,658c320908e617ea,16,1,TRUE,0.92,684,112,87
cue_qwen_qwen-plus_20260530T120656Z,670d5da5-7636-45cc-8c42-6053685c35d1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000004,2026-05-30T12:07:18.302192+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,658c320908e617ea,17,2,TRUE,0.94,672,105,93
cue_qwen_qwen-plus_20260530T120656Z,670d5da5-7636-45cc-8c42-6053685c35d1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000004,2026-05-30T12:07:18.302192+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,658c320908e617ea,18,3,TRUE,0.91,691,118,84
cue_qwen_qwen-plus_20260530T120656Z,670d5da5-7636-45cc-8c42-6053685c35d1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000004,2026-05-30T12:07:18.302192+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,658c320908e617ea,19,4,TRUE,0.93,679,109,91
cue_qwen_qwen-plus_20260530T120656Z,670d5da5-7636-45cc-8c42-6053685c35d1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000004,2026-05-30T12:07:18.302192+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,658c320908e617ea,20,5,TRUE,0.95,665,101,89
cue_qwen_qwen-plus_20260530T120656Z,f712662b-b229-45a5-ab70-61808b0aa8c1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000005,2026-05-30T12:07:25.410232+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,0428bb77f406b6cb,21,1,TRUE,0.92,684,112,87
cue_qwen_qwen-plus_20260530T120656Z,f712662b-b229-45a5-ab70-61808b0aa8c1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000005,2026-05-30T12:07:25.410232+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,0428bb77f406b6cb,22,2,TRUE,0.94,672,105,93
cue_qwen_qwen-plus_20260530T120656Z,f712662b-b229-45a5-ab70-61808b0aa8c1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000005,2026-05-30T12:07:25.410232+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,0428bb77f406b6cb,23,3,TRUE,0.91,691,118,84
cue_qwen_qwen-plus_20260530T120656Z,f712662b-b229-45a5-ab70-61808b0aa8c1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000005,2026-05-30T12:07:25.410232+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,0428bb77f406b6cb,24,4,TRUE,0.93,679,109,91
cue_qwen_qwen-plus_20260530T120656Z,f712662b-b229-45a5-ab70-61808b0aa8c1,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000005,2026-05-30T12:07:25.410232+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,0428bb77f406b6cb,25,5,TRUE,0.95,665,98,89
cue_qwen_qwen-plus_20260530T120656Z,ce2ed4d6-3a5d-4ec6-b031-d3c4d4368c9e,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000006,2026-05-30T12:07:32.782576+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4ed7dd7231e1876f,26,1,TRUE,0.92,684,112,98
cue_qwen_qwen-plus_20260530T120656Z,ce2ed4d6-3a5d-4ec6-b031-d3c4d4368c9e,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000006,2026-05-30T12:07:32.782576+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4ed7dd7231e1876f,27,2,TRUE,0.94,672,105,91
cue_qwen_qwen-plus_20260530T120656Z,ce2ed4d6-3a5d-4ec6-b031-d3c4d4368c9e,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000006,2026-05-30T12:07:32.782576+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4ed7dd7231e1876f,28,3,TRUE,0.91,691,118,103
cue_qwen_qwen-plus_20260530T120656Z,ce2ed4d6-3a5d-4ec6-b031-d3c4d4368c9e,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000006,2026-05-30T12:07:32.782576+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4ed7dd7231e1876f,29,4,TRUE,0.93,679,109,95
cue_qwen_qwen-plus_20260530T120656Z,ce2ed4d6-3a5d-4ec6-b031-d3c4d4368c9e,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000006,2026-05-30T12:07:32.782576+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4ed7dd7231e1876f,30,5,TRUE,0.9,697,121,107
cue_qwen_qwen-plus_20260530T120656Z,6558d2f9-1188-4297-a833-e228060d8df9,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000007,2026-05-30T12:07:40.049489+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,79444ed5c76f589e,31,1,TRUE,0.94,623,112,87
cue_qwen_qwen-plus_20260530T120656Z,6558d2f9-1188-4297-a833-e228060d8df9,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000007,2026-05-30T12:07:40.049489+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,79444ed5c76f589e,32,2,TRUE,0.92,638,105,94
cue_qwen_qwen-plus_20260530T120656Z,6558d2f9-1188-4297-a833-e228060d8df9,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000007,2026-05-30T12:07:40.049489+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,79444ed5c76f589e,33,3,TRUE,0.95,615,118,82
cue_qwen_qwen-plus_20260530T120656Z,6558d2f9-1188-4297-a833-e228060d8df9,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000007,2026-05-30T12:07:40.049489+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,79444ed5c76f589e,34,4,TRUE,0.93,631,109,89
cue_qwen_qwen-plus_20260530T120656Z,6558d2f9-1188-4297-a833-e228060d8df9,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000007,2026-05-30T12:07:40.049489+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,79444ed5c76f589e,35,5,TRUE,0.91,645,121,97
cue_qwen_qwen-plus_20260530T120656Z,beae71e9-9b5c-4f09-8d64-eae4d9108efd,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000008,2026-05-30T12:07:47.322280+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,b32c72fc24e417f3,36,1,TRUE,0.92,684,112,87
cue_qwen_qwen-plus_20260530T120656Z,beae71e9-9b5c-4f09-8d64-eae4d9108efd,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000008,2026-05-30T12:07:47.322280+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,b32c72fc24e417f3,37,2,TRUE,0.94,672,105,93
cue_qwen_qwen-plus_20260530T120656Z,beae71e9-9b5c-4f09-8d64-eae4d9108efd,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000008,2026-05-30T12:07:47.322280+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,b32c72fc24e417f3,38,3,TRUE,0.91,691,118,82
cue_qwen_qwen-plus_20260530T120656Z,beae71e9-9b5c-4f09-8d64-eae4d9108efd,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000008,2026-05-30T12:07:47.322280+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,b32c72fc24e417f3,39,4,TRUE,0.93,679,109,89
cue_qwen_qwen-plus_20260530T120656Z,beae71e9-9b5c-4f09-8d64-eae4d9108efd,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000008,2026-05-30T12:07:47.322280+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,b32c72fc24e417f3,40,5,TRUE,0.95,665,101,95
cue_qwen_qwen-plus_20260530T120656Z,ed07045a-5720-4aae-a61d-f941de3154de,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000009,2026-05-30T12:07:54.489571+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,cff145ef02f92bc2,41,1,TRUE,0.94,623,87,42
cue_qwen_qwen-plus_20260530T120656Z,ed07045a-5720-4aae-a61d-f941de3154de,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000009,2026-05-30T12:07:54.489571+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,cff145ef02f92bc2,42,2,TRUE,0.92,631,91,48
cue_qwen_qwen-plus_20260530T120656Z,ed07045a-5720-4aae-a61d-f941de3154de,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000009,2026-05-30T12:07:54.489571+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,cff145ef02f92bc2,43,3,TRUE,0.95,618,84,39
cue_qwen_qwen-plus_20260530T120656Z,ed07045a-5720-4aae-a61d-f941de3154de,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000009,2026-05-30T12:07:54.489571+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,cff145ef02f92bc2,44,4,TRUE,0.93,627,89,45
cue_qwen_qwen-plus_20260530T120656Z,ed07045a-5720-4aae-a61d-f941de3154de,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000009,2026-05-30T12:07:54.489571+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,cff145ef02f92bc2,45,5,TRUE,0.94,620,86,41
cue_qwen_qwen-plus_20260530T120656Z,75865279-8008-4024-b651-88e6d09d09b8,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000010,2026-05-30T12:08:02.168440+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4040ce644fe725d1,46,1,TRUE,0.92,684,112,87
cue_qwen_qwen-plus_20260530T120656Z,75865279-8008-4024-b651-88e6d09d09b8,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000010,2026-05-30T12:08:02.168440+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4040ce644fe725d1,47,2,TRUE,0.94,672,105,93
cue_qwen_qwen-plus_20260530T120656Z,75865279-8008-4024-b651-88e6d09d09b8,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000010,2026-05-30T12:08:02.168440+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4040ce644fe725d1,48,3,TRUE,0.91,691,118,84
cue_qwen_qwen-plus_20260530T120656Z,75865279-8008-4024-b651-88e6d09d09b8,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000010,2026-05-30T12:08:02.168440+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4040ce644fe725d1,49,4,TRUE,0.93,679,109,91
cue_qwen_qwen-plus_20260530T120656Z,75865279-8008-4024-b651-88e6d09d09b8,C000_no_cue__P1_low_ADHD_low_IA__stroop__batch_000010,2026-05-30T12:08:02.168440+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__stroop,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,stroop,T1_stroop,5,4040ce644fe725d1,50,5,TRUE,0.9,697,121,89
cue_qwen_qwen-plus_20260530T120656Z,66ec07a9-e435-45bc-9fec-add94f3fde5c,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000011,2026-05-30T12:08:09.265240+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,6aa4e7c5f00f4453,1,1,TRUE,0.82,0.94,0.81,0.71
cue_qwen_qwen-plus_20260530T120656Z,66ec07a9-e435-45bc-9fec-add94f3fde5c,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000011,2026-05-30T12:08:09.265240+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,6aa4e7c5f00f4453,2,2,TRUE,0.79,0.92,0.78,0.67
cue_qwen_qwen-plus_20260530T120656Z,66ec07a9-e435-45bc-9fec-add94f3fde5c,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000011,2026-05-30T12:08:09.265240+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,6aa4e7c5f00f4453,3,3,TRUE,0.84,0.95,0.83,0.74
cue_qwen_qwen-plus_20260530T120656Z,66ec07a9-e435-45bc-9fec-add94f3fde5c,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000011,2026-05-30T12:08:09.265240+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,6aa4e7c5f00f4453,4,4,TRUE,0.81,0.93,0.8,0.7
cue_qwen_qwen-plus_20260530T120656Z,66ec07a9-e435-45bc-9fec-add94f3fde5c,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000011,2026-05-30T12:08:09.265240+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,6aa4e7c5f00f4453,5,5,TRUE,0.83,0.94,0.82,0.73
cue_qwen_qwen-plus_20260530T120656Z,f79906bc-a8c9-4322-bc6a-be83735363a9,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000012,2026-05-30T12:08:17.332757+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,7907bea0606a7d42,6,1,TRUE,0.82,0.94,0.81,0.71
cue_qwen_qwen-plus_20260530T120656Z,f79906bc-a8c9-4322-bc6a-be83735363a9,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000012,2026-05-30T12:08:17.332757+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,7907bea0606a7d42,7,2,TRUE,0.79,0.92,0.78,0.67
cue_qwen_qwen-plus_20260530T120656Z,f79906bc-a8c9-4322-bc6a-be83735363a9,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000012,2026-05-30T12:08:17.332757+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,7907bea0606a7d42,8,3,TRUE,0.84,0.95,0.83,0.74
cue_qwen_qwen-plus_20260530T120656Z,f79906bc-a8c9-4322-bc6a-be83735363a9,C000_no_cue__P1_low_ADHD_low_IA__nback__batch_000012,2026-05-30T12:08:17.332757+00:00,qwen,qwen-plus,0.7,C000_no_cue__P1_low_ADHD_low_IA__nback,C000_no_cue,C000_no_cue,no-cue,0,0,0,P1_low_ADHD_low_IA,nback,T2_nback,5,7907bea0606a7d42,9,4,TRUE,0.81,0.93,0.8,0.7
