run_id,call_id,batch_id,timestamp_utc,provider,model,temperature,prompt_index,prompt_hash,prompt_id,ablation_condition,condition_name,profile_id,task_id,task_code,repeat_id,sample_in_call,success,accuracy,mean_rt_ms,interference_effect_ms,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,adjusted_average_pumps,total_earnings,explosion_count,discounting_k,log_discounting_k
qwen_qwen-plus_20260529T063319Z,2b2d866c-4579-4cec-a117-04312374b239,7c9a52d5-013e-41b9-bfe7-2b055033e096,2026-05-29T06:33:38.782827+00:00,qwen,qwen-plus,0.7,3,de1390d32ba05343,IP_questionnaire_only__S0001__bart,questionnaire_only,questionnaire-only individual prediction,S0001,bart,bart,1,1,TRUE,,,,,,,,32.5,145.75,8,,
qwen_qwen-plus_20260529T063319Z,2b2d866c-4579-4cec-a117-04312374b239,7c9a52d5-013e-41b9-bfe7-2b055033e096,2026-05-29T06:33:38.782827+00:00,qwen,qwen-plus,0.7,3,de1390d32ba05343,IP_questionnaire_only__S0001__bart,questionnaire_only,questionnaire-only individual prediction,S0001,bart,bart,2,2,TRUE,,,,,,,,30.2,138.4,7,,
qwen_qwen-plus_20260529T063319Z,2b2d866c-4579-4cec-a117-04312374b239,7c9a52d5-013e-41b9-bfe7-2b055033e096,2026-05-29T06:33:38.782827+00:00,qwen,qwen-plus,0.7,3,de1390d32ba05343,IP_questionnaire_only__S0001__bart,questionnaire_only,questionnaire-only individual prediction,S0001,bart,bart,3,3,TRUE,,,,,,,,34.8,152.6,9,,
qwen_qwen-plus_20260529T063319Z,2b2d866c-4579-4cec-a117-04312374b239,7c9a52d5-013e-41b9-bfe7-2b055033e096,2026-05-29T06:33:38.782827+00:00,qwen,qwen-plus,0.7,3,de1390d32ba05343,IP_questionnaire_only__S0001__bart,questionnaire_only,questionnaire-only individual prediction,S0001,bart,bart,4,4,TRUE,,,,,,,,29,130.5,6,,
qwen_qwen-plus_20260529T063319Z,2b2d866c-4579-4cec-a117-04312374b239,7c9a52d5-013e-41b9-bfe7-2b055033e096,2026-05-29T06:33:38.782827+00:00,qwen,qwen-plus,0.7,3,de1390d32ba05343,IP_questionnaire_only__S0001__bart,questionnaire_only,questionnaire-only individual prediction,S0001,bart,bart,5,5,TRUE,,,,,,,,33.3,147.8,8,,
qwen_qwen-plus_20260529T063319Z,0df71068-c13e-4481-8e33-eec85e02782a,b4e9496b-9193-4227-8845-ffc71b4dfcd4,2026-05-29T06:33:43.060198+00:00,qwen,qwen-plus,0.7,4,cfa10a72aef47dc3,IP_questionnaire_only__S0001__ddt,questionnaire_only,questionnaire-only individual prediction,S0001,ddt,ddt,1,1,TRUE,,,,,,,,,,,0.23,-1.47
qwen_qwen-plus_20260529T063319Z,0df71068-c13e-4481-8e33-eec85e02782a,b4e9496b-9193-4227-8845-ffc71b4dfcd4,2026-05-29T06:33:43.060198+00:00,qwen,qwen-plus,0.7,4,cfa10a72aef47dc3,IP_questionnaire_only__S0001__ddt,questionnaire_only,questionnaire-only individual prediction,S0001,ddt,ddt,2,2,TRUE,,,,,,,,,,,0.19,-1.66
qwen_qwen-plus_20260529T063319Z,0df71068-c13e-4481-8e33-eec85e02782a,b4e9496b-9193-4227-8845-ffc71b4dfcd4,2026-05-29T06:33:43.060198+00:00,qwen,qwen-plus,0.7,4,cfa10a72aef47dc3,IP_questionnaire_only__S0001__ddt,questionnaire_only,questionnaire-only individual prediction,S0001,ddt,ddt,3,3,TRUE,,,,,,,,,,,0.27,-1.31
qwen_qwen-plus_20260529T063319Z,0df71068-c13e-4481-8e33-eec85e02782a,b4e9496b-9193-4227-8845-ffc71b4dfcd4,2026-05-29T06:33:43.060198+00:00,qwen,qwen-plus,0.7,4,cfa10a72aef47dc3,IP_questionnaire_only__S0001__ddt,questionnaire_only,questionnaire-only individual prediction,S0001,ddt,ddt,4,4,TRUE,,,,,,,,,,,0.21,-1.56
qwen_qwen-plus_20260529T063319Z,0df71068-c13e-4481-8e33-eec85e02782a,b4e9496b-9193-4227-8845-ffc71b4dfcd4,2026-05-29T06:33:43.060198+00:00,qwen,qwen-plus,0.7,4,cfa10a72aef47dc3,IP_questionnaire_only__S0001__ddt,questionnaire_only,questionnaire-only individual prediction,S0001,ddt,ddt,5,5,TRUE,,,,,,,,,,,0.25,-1.39
qwen_qwen-plus_20260529T063319Z,d99b4341-68ef-4b3a-bad0-efb83b05ff53,b5f4207b-366d-41ee-81ce-54d8405da936,2026-05-29T06:33:48.212504+00:00,qwen,qwen-plus,0.7,5,9bf2fdb51a500cf3,IP_questionnaire_only__S0002__stroop,questionnaire_only,questionnaire-only individual prediction,S0002,stroop,stroop,1,1,TRUE,0.85,650,45,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,d99b4341-68ef-4b3a-bad0-efb83b05ff53,b5f4207b-366d-41ee-81ce-54d8405da936,2026-05-29T06:33:48.212504+00:00,qwen,qwen-plus,0.7,5,9bf2fdb51a500cf3,IP_questionnaire_only__S0002__stroop,questionnaire_only,questionnaire-only individual prediction,S0002,stroop,stroop,2,2,TRUE,0.83,670,50,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,d99b4341-68ef-4b3a-bad0-efb83b05ff53,b5f4207b-366d-41ee-81ce-54d8405da936,2026-05-29T06:33:48.212504+00:00,qwen,qwen-plus,0.7,5,9bf2fdb51a500cf3,IP_questionnaire_only__S0002__stroop,questionnaire_only,questionnaire-only individual prediction,S0002,stroop,stroop,3,3,TRUE,0.87,630,40,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,d99b4341-68ef-4b3a-bad0-efb83b05ff53,b5f4207b-366d-41ee-81ce-54d8405da936,2026-05-29T06:33:48.212504+00:00,qwen,qwen-plus,0.7,5,9bf2fdb51a500cf3,IP_questionnaire_only__S0002__stroop,questionnaire_only,questionnaire-only individual prediction,S0002,stroop,stroop,4,4,TRUE,0.84,660,48,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,d99b4341-68ef-4b3a-bad0-efb83b05ff53,b5f4207b-366d-41ee-81ce-54d8405da936,2026-05-29T06:33:48.212504+00:00,qwen,qwen-plus,0.7,5,9bf2fdb51a500cf3,IP_questionnaire_only__S0002__stroop,questionnaire_only,questionnaire-only individual prediction,S0002,stroop,stroop,5,5,TRUE,0.86,640,42,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,936ba4ff-ec8f-41af-8e77-7b1240c5d02e,c85560f5-39da-440f-8845-c2d6115e3b63,2026-05-29T06:33:56.105136+00:00,qwen,qwen-plus,0.7,6,5fd608e3e7bdda48,IP_questionnaire_only__S0002__nback,questionnaire_only,questionnaire-only individual prediction,S0002,nback,nback,1,1,TRUE,,,,0.75,0.85,0.7,0.65,,,,,
qwen_qwen-plus_20260529T063319Z,936ba4ff-ec8f-41af-8e77-7b1240c5d02e,c85560f5-39da-440f-8845-c2d6115e3b63,2026-05-29T06:33:56.105136+00:00,qwen,qwen-plus,0.7,6,5fd608e3e7bdda48,IP_questionnaire_only__S0002__nback,questionnaire_only,questionnaire-only individual prediction,S0002,nback,nback,2,2,TRUE,,,,0.72,0.83,0.68,0.64,,,,,
qwen_qwen-plus_20260529T063319Z,936ba4ff-ec8f-41af-8e77-7b1240c5d02e,c85560f5-39da-440f-8845-c2d6115e3b63,2026-05-29T06:33:56.105136+00:00,qwen,qwen-plus,0.7,6,5fd608e3e7bdda48,IP_questionnaire_only__S0002__nback,questionnaire_only,questionnaire-only individual prediction,S0002,nback,nback,3,3,TRUE,,,,0.77,0.86,0.72,0.66,,,,,
qwen_qwen-plus_20260529T063319Z,936ba4ff-ec8f-41af-8e77-7b1240c5d02e,c85560f5-39da-440f-8845-c2d6115e3b63,2026-05-29T06:33:56.105136+00:00,qwen,qwen-plus,0.7,6,5fd608e3e7bdda48,IP_questionnaire_only__S0002__nback,questionnaire_only,questionnaire-only individual prediction,S0002,nback,nback,4,4,TRUE,,,,0.74,0.84,0.71,0.67,,,,,
qwen_qwen-plus_20260529T063319Z,936ba4ff-ec8f-41af-8e77-7b1240c5d02e,c85560f5-39da-440f-8845-c2d6115e3b63,2026-05-29T06:33:56.105136+00:00,qwen,qwen-plus,0.7,6,5fd608e3e7bdda48,IP_questionnaire_only__S0002__nback,questionnaire_only,questionnaire-only individual prediction,S0002,nback,nback,5,5,TRUE,,,,0.76,0.87,0.73,0.69,,,,,
qwen_qwen-plus_20260529T063319Z,2ebead9a-47e7-4c44-a376-dead38a89340,3fd58cc0-1816-4b95-a279-d9340e14bdfe,2026-05-29T06:34:02.078360+00:00,qwen,qwen-plus,0.7,7,69a3fcec308bb4fa,IP_questionnaire_only__S0002__bart,questionnaire_only,questionnaire-only individual prediction,S0002,bart,bart,1,1,TRUE,,,,,,,,32.5,78.3,4,,
qwen_qwen-plus_20260529T063319Z,2ebead9a-47e7-4c44-a376-dead38a89340,3fd58cc0-1816-4b95-a279-d9340e14bdfe,2026-05-29T06:34:02.078360+00:00,qwen,qwen-plus,0.7,7,69a3fcec308bb4fa,IP_questionnaire_only__S0002__bart,questionnaire_only,questionnaire-only individual prediction,S0002,bart,bart,2,2,TRUE,,,,,,,,30.1,75.6,5,,
qwen_qwen-plus_20260529T063319Z,2ebead9a-47e7-4c44-a376-dead38a89340,3fd58cc0-1816-4b95-a279-d9340e14bdfe,2026-05-29T06:34:02.078360+00:00,qwen,qwen-plus,0.7,7,69a3fcec308bb4fa,IP_questionnaire_only__S0002__bart,questionnaire_only,questionnaire-only individual prediction,S0002,bart,bart,3,3,TRUE,,,,,,,,34.2,80.1,3,,
qwen_qwen-plus_20260529T063319Z,2ebead9a-47e7-4c44-a376-dead38a89340,3fd58cc0-1816-4b95-a279-d9340e14bdfe,2026-05-29T06:34:02.078360+00:00,qwen,qwen-plus,0.7,7,69a3fcec308bb4fa,IP_questionnaire_only__S0002__bart,questionnaire_only,questionnaire-only individual prediction,S0002,bart,bart,4,4,TRUE,,,,,,,,29.8,74.9,6,,
qwen_qwen-plus_20260529T063319Z,2ebead9a-47e7-4c44-a376-dead38a89340,3fd58cc0-1816-4b95-a279-d9340e14bdfe,2026-05-29T06:34:02.078360+00:00,qwen,qwen-plus,0.7,7,69a3fcec308bb4fa,IP_questionnaire_only__S0002__bart,questionnaire_only,questionnaire-only individual prediction,S0002,bart,bart,5,5,TRUE,,,,,,,,33.4,77.8,4,,
qwen_qwen-plus_20260529T063319Z,18419e59-1515-4964-9f5a-8c3d276c6ad5,4e855a75-e8e1-4085-8f91-014b2bc77094,2026-05-29T06:34:07.254530+00:00,qwen,qwen-plus,0.7,8,7451384f34ea9b77,IP_questionnaire_only__S0003__stroop,questionnaire_only,questionnaire-only individual prediction,S0003,stroop,stroop,1,1,TRUE,0.85,620,45,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,18419e59-1515-4964-9f5a-8c3d276c6ad5,4e855a75-e8e1-4085-8f91-014b2bc77094,2026-05-29T06:34:07.254530+00:00,qwen,qwen-plus,0.7,8,7451384f34ea9b77,IP_questionnaire_only__S0003__stroop,questionnaire_only,questionnaire-only individual prediction,S0003,stroop,stroop,2,2,TRUE,0.83,630,50,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,18419e59-1515-4964-9f5a-8c3d276c6ad5,4e855a75-e8e1-4085-8f91-014b2bc77094,2026-05-29T06:34:07.254530+00:00,qwen,qwen-plus,0.7,8,7451384f34ea9b77,IP_questionnaire_only__S0003__stroop,questionnaire_only,questionnaire-only individual prediction,S0003,stroop,stroop,3,3,TRUE,0.87,610,40,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,18419e59-1515-4964-9f5a-8c3d276c6ad5,4e855a75-e8e1-4085-8f91-014b2bc77094,2026-05-29T06:34:07.254530+00:00,qwen,qwen-plus,0.7,8,7451384f34ea9b77,IP_questionnaire_only__S0003__stroop,questionnaire_only,questionnaire-only individual prediction,S0003,stroop,stroop,4,4,TRUE,0.84,625,47,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,18419e59-1515-4964-9f5a-8c3d276c6ad5,4e855a75-e8e1-4085-8f91-014b2bc77094,2026-05-29T06:34:07.254530+00:00,qwen,qwen-plus,0.7,8,7451384f34ea9b77,IP_questionnaire_only__S0003__stroop,questionnaire_only,questionnaire-only individual prediction,S0003,stroop,stroop,5,5,TRUE,0.86,615,42,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,0692f2f3-2916-4a6d-a8b6-d6a73c255af8,fcaa8841-1a7c-4365-a25a-9e1a6fe080ce,2026-05-29T06:34:11.762181+00:00,qwen,qwen-plus,0.7,9,9c6f00f7d03dd1ee,IP_questionnaire_only__S0003__ddt,questionnaire_only,questionnaire-only individual prediction,S0003,ddt,ddt,1,1,TRUE,,,,,,,,,,,0.23,-1.47
qwen_qwen-plus_20260529T063319Z,0692f2f3-2916-4a6d-a8b6-d6a73c255af8,fcaa8841-1a7c-4365-a25a-9e1a6fe080ce,2026-05-29T06:34:11.762181+00:00,qwen,qwen-plus,0.7,9,9c6f00f7d03dd1ee,IP_questionnaire_only__S0003__ddt,questionnaire_only,questionnaire-only individual prediction,S0003,ddt,ddt,2,2,TRUE,,,,,,,,,,,0.19,-1.66
qwen_qwen-plus_20260529T063319Z,0692f2f3-2916-4a6d-a8b6-d6a73c255af8,fcaa8841-1a7c-4365-a25a-9e1a6fe080ce,2026-05-29T06:34:11.762181+00:00,qwen,qwen-plus,0.7,9,9c6f00f7d03dd1ee,IP_questionnaire_only__S0003__ddt,questionnaire_only,questionnaire-only individual prediction,S0003,ddt,ddt,3,3,TRUE,,,,,,,,,,,0.27,-1.31
qwen_qwen-plus_20260529T063319Z,0692f2f3-2916-4a6d-a8b6-d6a73c255af8,fcaa8841-1a7c-4365-a25a-9e1a6fe080ce,2026-05-29T06:34:11.762181+00:00,qwen,qwen-plus,0.7,9,9c6f00f7d03dd1ee,IP_questionnaire_only__S0003__ddt,questionnaire_only,questionnaire-only individual prediction,S0003,ddt,ddt,4,4,TRUE,,,,,,,,,,,0.21,-1.56
qwen_qwen-plus_20260529T063319Z,0692f2f3-2916-4a6d-a8b6-d6a73c255af8,fcaa8841-1a7c-4365-a25a-9e1a6fe080ce,2026-05-29T06:34:11.762181+00:00,qwen,qwen-plus,0.7,9,9c6f00f7d03dd1ee,IP_questionnaire_only__S0003__ddt,questionnaire_only,questionnaire-only individual prediction,S0003,ddt,ddt,5,5,TRUE,,,,,,,,,,,0.25,-1.39
qwen_qwen-plus_20260529T063319Z,6c94dfe5-d1de-406e-b64e-1c9c30aa4a4d,edf63f7e-8ab8-4c96-ae0f-1cbbf73a31c5,2026-05-29T06:34:18.914477+00:00,qwen,qwen-plus,0.7,10,e48e6fa397f45f8a,IP_questionnaire_only__S0005__stroop,questionnaire_only,questionnaire-only individual prediction,S0005,stroop,stroop,1,1,TRUE,0.85,620,45,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,6c94dfe5-d1de-406e-b64e-1c9c30aa4a4d,edf63f7e-8ab8-4c96-ae0f-1cbbf73a31c5,2026-05-29T06:34:18.914477+00:00,qwen,qwen-plus,0.7,10,e48e6fa397f45f8a,IP_questionnaire_only__S0005__stroop,questionnaire_only,questionnaire-only individual prediction,S0005,stroop,stroop,2,2,TRUE,0.87,610,40,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,6c94dfe5-d1de-406e-b64e-1c9c30aa4a4d,edf63f7e-8ab8-4c96-ae0f-1cbbf73a31c5,2026-05-29T06:34:18.914477+00:00,qwen,qwen-plus,0.7,10,e48e6fa397f45f8a,IP_questionnaire_only__S0005__stroop,questionnaire_only,questionnaire-only individual prediction,S0005,stroop,stroop,3,3,TRUE,0.83,630,50,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,6c94dfe5-d1de-406e-b64e-1c9c30aa4a4d,edf63f7e-8ab8-4c96-ae0f-1cbbf73a31c5,2026-05-29T06:34:18.914477+00:00,qwen,qwen-plus,0.7,10,e48e6fa397f45f8a,IP_questionnaire_only__S0005__stroop,questionnaire_only,questionnaire-only individual prediction,S0005,stroop,stroop,4,4,TRUE,0.86,615,42,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,6c94dfe5-d1de-406e-b64e-1c9c30aa4a4d,edf63f7e-8ab8-4c96-ae0f-1cbbf73a31c5,2026-05-29T06:34:18.914477+00:00,qwen,qwen-plus,0.7,10,e48e6fa397f45f8a,IP_questionnaire_only__S0005__stroop,questionnaire_only,questionnaire-only individual prediction,S0005,stroop,stroop,5,5,TRUE,0.84,625,48,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,9b18ee35-a6e8-4226-ab90-1bf0b1a4e942,3056f85c-b13e-4ca7-a2df-7d47b5b0a43d,2026-05-29T06:34:26.514776+00:00,qwen,qwen-plus,0.7,11,d179e54bc6933514,IP_questionnaire_only__S0005__nback,questionnaire_only,questionnaire-only individual prediction,S0005,nback,nback,1,1,TRUE,,,,0.75,0.85,0.7,0.65,,,,,
qwen_qwen-plus_20260529T063319Z,9b18ee35-a6e8-4226-ab90-1bf0b1a4e942,3056f85c-b13e-4ca7-a2df-7d47b5b0a43d,2026-05-29T06:34:26.514776+00:00,qwen,qwen-plus,0.7,11,d179e54bc6933514,IP_questionnaire_only__S0005__nback,questionnaire_only,questionnaire-only individual prediction,S0005,nback,nback,2,2,TRUE,,,,0.7,0.8,0.68,0.62,,,,,
qwen_qwen-plus_20260529T063319Z,9b18ee35-a6e8-4226-ab90-1bf0b1a4e942,3056f85c-b13e-4ca7-a2df-7d47b5b0a43d,2026-05-29T06:34:26.514776+00:00,qwen,qwen-plus,0.7,11,d179e54bc6933514,IP_questionnaire_only__S0005__nback,questionnaire_only,questionnaire-only individual prediction,S0005,nback,nback,3,3,TRUE,,,,0.78,0.88,0.72,0.67,,,,,
qwen_qwen-plus_20260529T063319Z,9b18ee35-a6e8-4226-ab90-1bf0b1a4e942,3056f85c-b13e-4ca7-a2df-7d47b5b0a43d,2026-05-29T06:34:26.514776+00:00,qwen,qwen-plus,0.7,11,d179e54bc6933514,IP_questionnaire_only__S0005__nback,questionnaire_only,questionnaire-only individual prediction,S0005,nback,nback,4,4,TRUE,,,,0.73,0.83,0.69,0.64,,,,,
qwen_qwen-plus_20260529T063319Z,9b18ee35-a6e8-4226-ab90-1bf0b1a4e942,3056f85c-b13e-4ca7-a2df-7d47b5b0a43d,2026-05-29T06:34:26.514776+00:00,qwen,qwen-plus,0.7,11,d179e54bc6933514,IP_questionnaire_only__S0005__nback,questionnaire_only,questionnaire-only individual prediction,S0005,nback,nback,5,5,TRUE,,,,0.77,0.87,0.71,0.66,,,,,
qwen_qwen-plus_20260529T063319Z,72feee9f-10f3-4e23-953b-ec1533468a47,73debf26-f893-40ca-9bd2-20e52e051ae2,2026-05-29T06:34:33.062689+00:00,qwen,qwen-plus,0.7,12,e805453f00579736,IP_questionnaire_only__S0005__bart,questionnaire_only,questionnaire-only individual prediction,S0005,bart,bart,1,1,TRUE,,,,,,,,32.5,120.75,8,,
qwen_qwen-plus_20260529T063319Z,72feee9f-10f3-4e23-953b-ec1533468a47,73debf26-f893-40ca-9bd2-20e52e051ae2,2026-05-29T06:34:33.062689+00:00,qwen,qwen-plus,0.7,12,e805453f00579736,IP_questionnaire_only__S0005__bart,questionnaire_only,questionnaire-only individual prediction,S0005,bart,bart,2,2,TRUE,,,,,,,,34.2,115.5,9,,
qwen_qwen-plus_20260529T063319Z,72feee9f-10f3-4e23-953b-ec1533468a47,73debf26-f893-40ca-9bd2-20e52e051ae2,2026-05-29T06:34:33.062689+00:00,qwen,qwen-plus,0.7,12,e805453f00579736,IP_questionnaire_only__S0005__bart,questionnaire_only,questionnaire-only individual prediction,S0005,bart,bart,3,3,TRUE,,,,,,,,31,125,7,,
qwen_qwen-plus_20260529T063319Z,72feee9f-10f3-4e23-953b-ec1533468a47,73debf26-f893-40ca-9bd2-20e52e051ae2,2026-05-29T06:34:33.062689+00:00,qwen,qwen-plus,0.7,12,e805453f00579736,IP_questionnaire_only__S0005__bart,questionnaire_only,questionnaire-only individual prediction,S0005,bart,bart,4,4,TRUE,,,,,,,,33.3,118,8,,
qwen_qwen-plus_20260529T063319Z,72feee9f-10f3-4e23-953b-ec1533468a47,73debf26-f893-40ca-9bd2-20e52e051ae2,2026-05-29T06:34:33.062689+00:00,qwen,qwen-plus,0.7,12,e805453f00579736,IP_questionnaire_only__S0005__bart,questionnaire_only,questionnaire-only individual prediction,S0005,bart,bart,5,5,TRUE,,,,,,,,30.8,127.25,6,,
qwen_qwen-plus_20260529T063319Z,c7adbcf3-459b-4861-b20f-34394e6b8a19,75e21fb9-afba-47e9-9bc6-b3fa9c605a34,2026-05-29T06:34:37.566294+00:00,qwen,qwen-plus,0.7,13,53ccdebd38b75382,IP_questionnaire_only__S0005__ddt,questionnaire_only,questionnaire-only individual prediction,S0005,ddt,ddt,1,1,TRUE,,,,,,,,,,,0.25,-1.386
qwen_qwen-plus_20260529T063319Z,c7adbcf3-459b-4861-b20f-34394e6b8a19,75e21fb9-afba-47e9-9bc6-b3fa9c605a34,2026-05-29T06:34:37.566294+00:00,qwen,qwen-plus,0.7,13,53ccdebd38b75382,IP_questionnaire_only__S0005__ddt,questionnaire_only,questionnaire-only individual prediction,S0005,ddt,ddt,2,2,TRUE,,,,,,,,,,,0.3,-1.204
qwen_qwen-plus_20260529T063319Z,c7adbcf3-459b-4861-b20f-34394e6b8a19,75e21fb9-afba-47e9-9bc6-b3fa9c605a34,2026-05-29T06:34:37.566294+00:00,qwen,qwen-plus,0.7,13,53ccdebd38b75382,IP_questionnaire_only__S0005__ddt,questionnaire_only,questionnaire-only individual prediction,S0005,ddt,ddt,3,3,TRUE,,,,,,,,,,,0.2,-1.609
qwen_qwen-plus_20260529T063319Z,c7adbcf3-459b-4861-b20f-34394e6b8a19,75e21fb9-afba-47e9-9bc6-b3fa9c605a34,2026-05-29T06:34:37.566294+00:00,qwen,qwen-plus,0.7,13,53ccdebd38b75382,IP_questionnaire_only__S0005__ddt,questionnaire_only,questionnaire-only individual prediction,S0005,ddt,ddt,4,4,TRUE,,,,,,,,,,,0.35,-1.049
qwen_qwen-plus_20260529T063319Z,c7adbcf3-459b-4861-b20f-34394e6b8a19,75e21fb9-afba-47e9-9bc6-b3fa9c605a34,2026-05-29T06:34:37.566294+00:00,qwen,qwen-plus,0.7,13,53ccdebd38b75382,IP_questionnaire_only__S0005__ddt,questionnaire_only,questionnaire-only individual prediction,S0005,ddt,ddt,5,5,TRUE,,,,,,,,,,,0.28,-1.273
qwen_qwen-plus_20260529T063319Z,b5b13445-e186-46d5-b81c-15c6a7bea9ac,48ad574f-0e99-4872-b2b7-e5f23ac2b3dc,2026-05-29T06:34:42.618893+00:00,qwen,qwen-plus,0.7,14,395c3d317d7893ef,IP_questionnaire_only__S0006__stroop,questionnaire_only,questionnaire-only individual prediction,S0006,stroop,stroop,1,1,TRUE,0.85,620,45,,,,,,,,,
qwen_qwen-plus_20260529T063319Z,b5b13445-e186-46d5-b81c-15c6a7bea9ac,48ad574f-0e99-4872-b2b7-e5f23ac2b3dc,2026-05-29T06:34:42.618893+00:00,qwen,qwen-plus,0.7,14,395c3d317d7893ef,IP_questionnaire_only__S0006__stroop,questionnaire_only,questionnaire-only individual prediction,S0006,stroop,stroop,2,2,TRUE,0.83,630,50,,,,,,,,,
