run_id,call_id,batch_id,provider,model,temperature,timestamp_utc,prompt_id,prompt_hash,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,task_id,task_name,repeat_id,sample_in_call,input_tokens,output_tokens,total_tokens,range_valid,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,,,,,,,,,,
deepseek_ia_strict_20260603T045413Z,41f01270-3beb-4702-8962-2490cd13f108,135,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:10.326234+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,25,5,1390,316,1706,TRUE,,,,,33.5,9,29.6,0.45,,,,,,
deepseek_ia_strict_20260603T045413Z,8d514f00-163e-4585-a5d3-845cd2956c36,136,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.823859+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,26,1,1390,316,1706,TRUE,,,,,32.1,8,28.5,0.42,,,,,,
deepseek_ia_strict_20260603T045413Z,8d514f00-163e-4585-a5d3-845cd2956c36,136,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.823859+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,27,2,1390,316,1706,TRUE,,,,,28.9,6,24.7,0.38,,,,,,
deepseek_ia_strict_20260603T045413Z,8d514f00-163e-4585-a5d3-845cd2956c36,136,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.823859+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,28,3,1390,316,1706,TRUE,,,,,30.5,7,26.3,0.41,,,,,,
deepseek_ia_strict_20260603T045413Z,8d514f00-163e-4585-a5d3-845cd2956c36,136,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.823859+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,29,4,1390,316,1706,TRUE,,,,,27.2,5,22.9,0.36,,,,,,
deepseek_ia_strict_20260603T045413Z,8d514f00-163e-4585-a5d3-845cd2956c36,136,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:16.823859+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,30,5,1390,316,1706,TRUE,,,,,29.8,7,25.1,0.39,,,,,,
deepseek_ia_strict_20260603T045413Z,d88f7ce5-981d-432e-8a11-a67e18922de9,137,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.754295+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,31,1,1390,316,1706,TRUE,,,,,42.3,8,28.5,0.62,,,,,,
deepseek_ia_strict_20260603T045413Z,d88f7ce5-981d-432e-8a11-a67e18922de9,137,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.754295+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,32,2,1390,316,1706,TRUE,,,,,38.7,12,32.1,0.71,,,,,,
deepseek_ia_strict_20260603T045413Z,d88f7ce5-981d-432e-8a11-a67e18922de9,137,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.754295+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,33,3,1390,316,1706,TRUE,,,,,45.2,6,25.8,0.58,,,,,,
deepseek_ia_strict_20260603T045413Z,d88f7ce5-981d-432e-8a11-a67e18922de9,137,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.754295+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,34,4,1390,316,1706,TRUE,,,,,40.1,9,29.7,0.65,,,,,,
deepseek_ia_strict_20260603T045413Z,d88f7ce5-981d-432e-8a11-a67e18922de9,137,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:23.754295+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,35,5,1390,316,1706,TRUE,,,,,37.9,11,31.4,0.69,,,,,,
deepseek_ia_strict_20260603T045413Z,9d9632b9-b39d-4c6e-84c2-3444e4eb3d3e,138,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:30.205007+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,36,1,1390,316,1706,TRUE,,,,,42.3,8,28.5,0.45,,,,,,
deepseek_ia_strict_20260603T045413Z,9d9632b9-b39d-4c6e-84c2-3444e4eb3d3e,138,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:30.205007+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,37,2,1390,316,1706,TRUE,,,,,38.7,6,22.1,0.38,,,,,,
deepseek_ia_strict_20260603T045413Z,9d9632b9-b39d-4c6e-84c2-3444e4eb3d3e,138,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:30.205007+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,38,3,1390,316,1706,TRUE,,,,,47.2,12,31.8,0.52,,,,,,
deepseek_ia_strict_20260603T045413Z,9d9632b9-b39d-4c6e-84c2-3444e4eb3d3e,138,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:30.205007+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,39,4,1390,316,1706,TRUE,,,,,35.9,5,25.4,0.42,,,,,,
deepseek_ia_strict_20260603T045413Z,9d9632b9-b39d-4c6e-84c2-3444e4eb3d3e,138,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:30.205007+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,40,5,1390,316,1706,TRUE,,,,,29.6,3,19.7,0.34,,,,,,
deepseek_ia_strict_20260603T045413Z,a3d93c5c-e549-4134-984a-6923b7a047dc,139,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:36.766803+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,41,1,1390,315,1705,TRUE,,,,,42.3,8,28.5,0.45,,,,,,
deepseek_ia_strict_20260603T045413Z,a3d93c5c-e549-4134-984a-6923b7a047dc,139,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:36.766803+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,42,2,1390,315,1705,TRUE,,,,,38.9,6,25.7,0.38,,,,,,
deepseek_ia_strict_20260603T045413Z,a3d93c5c-e549-4134-984a-6923b7a047dc,139,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:36.766803+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,43,3,1390,315,1705,TRUE,,,,,47.1,10,31.2,0.52,,,,,,
deepseek_ia_strict_20260603T045413Z,a3d93c5c-e549-4134-984a-6923b7a047dc,139,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:36.766803+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,44,4,1390,315,1705,TRUE,,,,,36,5,22.4,0.34,,,,,,
deepseek_ia_strict_20260603T045413Z,a3d93c5c-e549-4134-984a-6923b7a047dc,139,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:36.766803+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,45,5,1390,315,1705,TRUE,,,,,44.6,9,29.8,0.48,,,,,,
deepseek_ia_strict_20260603T045413Z,b8be20f3-e61c-4074-86b5-ec112269ba41,140,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:42.704242+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,46,1,1390,315,1705,TRUE,,,,,32.7,8,28.5,0.42,,,,,,
deepseek_ia_strict_20260603T045413Z,b8be20f3-e61c-4074-86b5-ec112269ba41,140,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:42.704242+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,47,2,1390,315,1705,TRUE,,,,,29.3,11,26.8,0.38,,,,,,
deepseek_ia_strict_20260603T045413Z,b8be20f3-e61c-4074-86b5-ec112269ba41,140,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:42.704242+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,48,3,1390,315,1705,TRUE,,,,,35.1,7,31.2,0.45,,,,,,
deepseek_ia_strict_20260603T045413Z,b8be20f3-e61c-4074-86b5-ec112269ba41,140,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:42.704242+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,49,4,1390,315,1705,TRUE,,,,,27.6,13,24.9,0.36,,,,,,
deepseek_ia_strict_20260603T045413Z,b8be20f3-e61c-4074-86b5-ec112269ba41,140,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:42.704242+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_bart,f5305c997606,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,bart,Balloon Analogue Risk Task,50,5,1390,315,1705,TRUE,,,,,33.4,9,29.7,0.41,,,,,,
deepseek_ia_strict_20260603T045413Z,e6e2b908-a954-4ee5-8253-25a41a03c0d5,141,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:49.253683+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,1,1,1570,346,1916,TRUE,,,,,4,2,35,5,65,,,,,
deepseek_ia_strict_20260603T045413Z,e6e2b908-a954-4ee5-8253-25a41a03c0d5,141,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:49.253683+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,2,2,1570,346,1916,TRUE,,,,,3,3,32,6,62,,,,,
deepseek_ia_strict_20260603T045413Z,e6e2b908-a954-4ee5-8253-25a41a03c0d5,141,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:49.253683+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,3,3,1570,346,1916,TRUE,,,,,5,1,38,4,68,,,,,
deepseek_ia_strict_20260603T045413Z,e6e2b908-a954-4ee5-8253-25a41a03c0d5,141,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:49.253683+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,4,4,1570,346,1916,TRUE,,,,,2,4,29,7,59,,,,,
deepseek_ia_strict_20260603T045413Z,e6e2b908-a954-4ee5-8253-25a41a03c0d5,141,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:49.253683+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,5,5,1570,346,1916,TRUE,,,,,4,2,31,5,64,,,,,
deepseek_ia_strict_20260603T045413Z,24105cb4-3c45-430e-9263-bc4505f82ba8,142,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:56.806125+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,6,1,1570,345,1915,TRUE,,,,,3.2,1.8,32.5,2.7,65.2,,,,,
deepseek_ia_strict_20260603T045413Z,24105cb4-3c45-430e-9263-bc4505f82ba8,142,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:56.806125+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,7,2,1570,345,1915,TRUE,,,,,2.8,2.1,29.3,3.4,58.9,,,,,
deepseek_ia_strict_20260603T045413Z,24105cb4-3c45-430e-9263-bc4505f82ba8,142,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:56.806125+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,8,3,1570,345,1915,TRUE,,,,,3.6,1.5,31.7,2.9,62.4,,,,,
deepseek_ia_strict_20260603T045413Z,24105cb4-3c45-430e-9263-bc4505f82ba8,142,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:56.806125+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,9,4,1570,345,1915,TRUE,,,,,3.1,2.3,30.2,3.8,67.3,,,,,
deepseek_ia_strict_20260603T045413Z,24105cb4-3c45-430e-9263-bc4505f82ba8,142,deepseek,deepseek-v4pro,0.7,2026-06-03T05:09:56.806125+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,10,5,1570,345,1915,TRUE,,,,,2.9,1.9,33.1,3.2,60.7,,,,,
deepseek_ia_strict_20260603T045413Z,e2b238d6-c53b-4cc4-a39a-ab85eccb8ef7,143,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:02.212237+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,11,1,1570,316,1886,TRUE,,,,,3,2,38.7,5,65.2,,,,,
deepseek_ia_strict_20260603T045413Z,e2b238d6-c53b-4cc4-a39a-ab85eccb8ef7,143,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:02.212237+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,12,2,1570,316,1886,TRUE,,,,,4,1,35.1,6,68.4,,,,,
deepseek_ia_strict_20260603T045413Z,e2b238d6-c53b-4cc4-a39a-ab85eccb8ef7,143,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:02.212237+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,13,3,1570,316,1886,TRUE,,,,,2,3,42.3,4,62.8,,,,,
deepseek_ia_strict_20260603T045413Z,e2b238d6-c53b-4cc4-a39a-ab85eccb8ef7,143,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:02.212237+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,14,4,1570,316,1886,TRUE,,,,,5,2,33.9,7,70.1,,,,,
deepseek_ia_strict_20260603T045413Z,e2b238d6-c53b-4cc4-a39a-ab85eccb8ef7,143,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:02.212237+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,15,5,1570,316,1886,TRUE,,,,,3,1,37.5,4,59.7,,,,,
deepseek_ia_strict_20260603T045413Z,e94bf561-00b9-428d-99ea-22c2b66a0be1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:08.675065+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,16,1,1570,346,1916,TRUE,,,,,6.1,2.4,32.5,9.8,65.2,,,,,
deepseek_ia_strict_20260603T045413Z,e94bf561-00b9-428d-99ea-22c2b66a0be1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:08.675065+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,17,2,1570,346,1916,TRUE,,,,,5.3,1.8,28.9,8.2,58.7,,,,,
deepseek_ia_strict_20260603T045413Z,e94bf561-00b9-428d-99ea-22c2b66a0be1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:08.675065+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,18,3,1570,346,1916,TRUE,,,,,5.9,2.1,31.1,9.5,62.4,,,,,
deepseek_ia_strict_20260603T045413Z,e94bf561-00b9-428d-99ea-22c2b66a0be1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:08.675065+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,19,4,1570,346,1916,TRUE,,,,,5.6,1.9,29.7,8.7,60.3,,,,,
deepseek_ia_strict_20260603T045413Z,e94bf561-00b9-428d-99ea-22c2b66a0be1,144,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:08.675065+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,20,5,1570,346,1916,TRUE,,,,,6,2.3,30.4,9.3,63.8,,,,,
deepseek_ia_strict_20260603T045413Z,7b3cfef7-f846-4960-8dcc-673336a5b45f,145,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:15.056774+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,21,1,1570,346,1916,TRUE,,,,,3.4,2.1,32.5,5.7,65.2,,,,,
deepseek_ia_strict_20260603T045413Z,7b3cfef7-f846-4960-8dcc-673336a5b45f,145,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:15.056774+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,22,2,1570,346,1916,TRUE,,,,,2.9,1.7,29.8,4.3,68.9,,,,,
deepseek_ia_strict_20260603T045413Z,7b3cfef7-f846-4960-8dcc-673336a5b45f,145,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:15.056774+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,23,3,1570,346,1916,TRUE,,,,,3.1,2.3,31.2,5,62.4,,,,,
deepseek_ia_strict_20260603T045413Z,7b3cfef7-f846-4960-8dcc-673336a5b45f,145,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:15.056774+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,24,4,1570,346,1916,TRUE,,,,,3.6,1.9,28.6,6.2,70.5,,,,,
deepseek_ia_strict_20260603T045413Z,7b3cfef7-f846-4960-8dcc-673336a5b45f,145,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:15.056774+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,25,5,1570,346,1916,TRUE,,,,,3.2,2,30.4,4.8,67.1,,,,,
deepseek_ia_strict_20260603T045413Z,6d3a3540-bfd1-4903-afe8-ac97be2dd123,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:22.805693+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,26,1,1570,346,1916,TRUE,,,,,3.2,1.8,32.5,4.7,65.2,,,,,
deepseek_ia_strict_20260603T045413Z,6d3a3540-bfd1-4903-afe8-ac97be2dd123,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:22.805693+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,27,2,1570,346,1916,TRUE,,,,,2.8,1.2,29.3,3.9,68.9,,,,,
deepseek_ia_strict_20260603T045413Z,6d3a3540-bfd1-4903-afe8-ac97be2dd123,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:22.805693+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,28,3,1570,346,1916,TRUE,,,,,3.5,2.1,31.1,5.2,63.4,,,,,
deepseek_ia_strict_20260603T045413Z,6d3a3540-bfd1-4903-afe8-ac97be2dd123,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:22.805693+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,29,4,1570,346,1916,TRUE,,,,,2.4,0.9,27.6,4.1,67.1,,,,,
deepseek_ia_strict_20260603T045413Z,6d3a3540-bfd1-4903-afe8-ac97be2dd123,146,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:22.805693+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,30,5,1570,346,1916,TRUE,,,,,3.1,1.5,30.8,4.8,66.3,,,,,
deepseek_ia_strict_20260603T045413Z,f6168557-09cb-45c9-a5ae-99237e20f1a3,147,deepseek,deepseek-v4pro,0.7,2026-06-03T05:10:30.414950+00:00,IA_ablation_A_label_only_P5_high_ATT_low_PDU_questionnaire,c67f8e48e1dc,ablation,A_label_only,label-only,1,0,0,P5_high_ATT_low_PDU,high attention difficulties / low PDU,0,questionnaire,questionnaire-profile prediction,31,1,1570,346,1916,TRUE,,,,,3.1,2.7,35.2,5.8,42.3,,,,,
