run_id,call_id,batch_id,provider,model,temperature,prompt_id,repeat_id,sample_in_call,timestamp_utc,experiment_type,condition_id,condition_name,label_cue,score_cue,symptom_cue,profile_id,profile_short,ia_like_profile,participant_uid,feature_condition,task_id,task_name,prompt_hash,input_tokens,output_tokens,accuracy,mean_rt_ms,rt_sd_ms,interference_effect_ms
IA_qwen_deepseek-v4pro_20260602T114105Z,bfbdc3c5-7f90-4d32-b8d1-525362f22d70,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_bart,1,1,2026-06-02T11:41:23.922772+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,bart,Balloon Analogue Risk Task,fd17111a067b,479,311,32.5,1850,4,0.62
IA_qwen_deepseek-v4pro_20260602T114105Z,bfbdc3c5-7f90-4d32-b8d1-525362f22d70,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_bart,2,2,2026-06-02T11:41:23.922772+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,bart,Balloon Analogue Risk Task,fd17111a067b,479,311,28.7,2100,3,0.55
IA_qwen_deepseek-v4pro_20260602T114105Z,bfbdc3c5-7f90-4d32-b8d1-525362f22d70,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_bart,3,3,2026-06-02T11:41:23.922772+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,bart,Balloon Analogue Risk Task,fd17111a067b,479,311,35.2,1650,5,0.68
IA_qwen_deepseek-v4pro_20260602T114105Z,bfbdc3c5-7f90-4d32-b8d1-525362f22d70,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_bart,4,4,2026-06-02T11:41:23.922772+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,bart,Balloon Analogue Risk Task,fd17111a067b,479,311,30.1,1950,4,0.59
IA_qwen_deepseek-v4pro_20260602T114105Z,bfbdc3c5-7f90-4d32-b8d1-525362f22d70,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_bart,5,5,2026-06-02T11:41:23.922772+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,bart,Balloon Analogue Risk Task,fd17111a067b,479,311,33.8,1750,5,0.65
IA_qwen_deepseek-v4pro_20260602T114105Z,2c576bdd-ec47-427e-b946-e51f03336e90,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_ddt,1,1,2026-06-02T11:41:29.307865+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,ddt,Delay Discounting Task,af419004512d,466,266,0.012,-4.422,0.38,
IA_qwen_deepseek-v4pro_20260602T114105Z,2c576bdd-ec47-427e-b946-e51f03336e90,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_ddt,2,2,2026-06-02T11:41:29.307865+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,ddt,Delay Discounting Task,af419004512d,466,266,0.008,-4.828,0.32,
IA_qwen_deepseek-v4pro_20260602T114105Z,2c576bdd-ec47-427e-b946-e51f03336e90,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_ddt,3,3,2026-06-02T11:41:29.307865+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,ddt,Delay Discounting Task,af419004512d,466,266,0.015,-4.2,0.41,
IA_qwen_deepseek-v4pro_20260602T114105Z,2c576bdd-ec47-427e-b946-e51f03336e90,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_ddt,4,4,2026-06-02T11:41:29.307865+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,ddt,Delay Discounting Task,af419004512d,466,266,0.01,-4.605,0.35,
IA_qwen_deepseek-v4pro_20260602T114105Z,2c576bdd-ec47-427e-b946-e51f03336e90,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0001_ddt,5,5,2026-06-02T11:41:29.308873+00:00,individual_prediction,,,,,,,,,S0001,questionnaire_only,ddt,Delay Discounting Task,af419004512d,466,266,0.009,-4.71,0.33,
IA_qwen_deepseek-v4pro_20260602T114105Z,eb2cceca-3653-464d-b541-f2da79f77b6c,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_stroop,1,1,2026-06-02T11:41:34.223927+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,stroop,Stroop color-word task,8e2aaca112b7,469,230,0.92,645,85,112
IA_qwen_deepseek-v4pro_20260602T114105Z,eb2cceca-3653-464d-b541-f2da79f77b6c,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_stroop,2,2,2026-06-02T11:41:34.223927+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,stroop,Stroop color-word task,8e2aaca112b7,469,230,0.89,672,93,128
IA_qwen_deepseek-v4pro_20260602T114105Z,eb2cceca-3653-464d-b541-f2da79f77b6c,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_stroop,3,3,2026-06-02T11:41:34.223927+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,stroop,Stroop color-word task,8e2aaca112b7,469,230,0.94,631,78,105
IA_qwen_deepseek-v4pro_20260602T114105Z,eb2cceca-3653-464d-b541-f2da79f77b6c,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_stroop,4,4,2026-06-02T11:41:34.223927+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,stroop,Stroop color-word task,8e2aaca112b7,469,230,0.91,658,87,119
IA_qwen_deepseek-v4pro_20260602T114105Z,eb2cceca-3653-464d-b541-f2da79f77b6c,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_stroop,5,5,2026-06-02T11:41:34.223927+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,stroop,Stroop color-word task,8e2aaca112b7,469,230,0.93,639,82,110
IA_qwen_deepseek-v4pro_20260602T114105Z,2ff6426e-d5ce-4718-b5c3-a6928412e1a7,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_nback,1,1,2026-06-02T11:41:40.160151+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,nback,n-back working-memory task,3d8231972dd0,488,311,0.78,0.92,0.81,0.61
IA_qwen_deepseek-v4pro_20260602T114105Z,2ff6426e-d5ce-4718-b5c3-a6928412e1a7,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_nback,2,2,2026-06-02T11:41:40.160151+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,nback,n-back working-memory task,3d8231972dd0,488,311,0.76,0.91,0.79,0.58
IA_qwen_deepseek-v4pro_20260602T114105Z,2ff6426e-d5ce-4718-b5c3-a6928412e1a7,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_nback,3,3,2026-06-02T11:41:40.160151+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,nback,n-back working-memory task,3d8231972dd0,488,311,0.79,0.93,0.82,0.62
IA_qwen_deepseek-v4pro_20260602T114105Z,2ff6426e-d5ce-4718-b5c3-a6928412e1a7,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_nback,4,4,2026-06-02T11:41:40.160151+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,nback,n-back working-memory task,3d8231972dd0,488,311,0.77,0.9,0.8,0.61
IA_qwen_deepseek-v4pro_20260602T114105Z,2ff6426e-d5ce-4718-b5c3-a6928412e1a7,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_nback,5,5,2026-06-02T11:41:40.160151+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,nback,n-back working-memory task,3d8231972dd0,488,311,0.78,0.92,0.81,0.6
IA_qwen_deepseek-v4pro_20260602T114105Z,991f787c-f217-484a-a3c7-1f6980588763,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_bart,1,1,2026-06-02T11:41:46.098236+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,bart,Balloon Analogue Risk Task,205c47c9e7ab,479,311,8.3,2450,3,0.62
IA_qwen_deepseek-v4pro_20260602T114105Z,991f787c-f217-484a-a3c7-1f6980588763,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_bart,2,2,2026-06-02T11:41:46.098236+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,bart,Balloon Analogue Risk Task,205c47c9e7ab,479,311,7.8,2310,4,0.58
IA_qwen_deepseek-v4pro_20260602T114105Z,991f787c-f217-484a-a3c7-1f6980588763,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_bart,3,3,2026-06-02T11:41:46.098236+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,bart,Balloon Analogue Risk Task,205c47c9e7ab,479,311,9.1,2620,2,0.68
IA_qwen_deepseek-v4pro_20260602T114105Z,991f787c-f217-484a-a3c7-1f6980588763,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_bart,4,4,2026-06-02T11:41:46.098236+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,bart,Balloon Analogue Risk Task,205c47c9e7ab,479,311,8.6,2530,3,0.64
IA_qwen_deepseek-v4pro_20260602T114105Z,991f787c-f217-484a-a3c7-1f6980588763,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0002_bart,5,5,2026-06-02T11:41:46.098236+00:00,individual_prediction,,,,,,,,,S0002,questionnaire_only,bart,Balloon Analogue Risk Task,205c47c9e7ab,479,311,7.5,2280,5,0.56
IA_qwen_deepseek-v4pro_20260602T114105Z,3898fad1-2902-432c-89f5-be2c11146a5a,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_stroop,1,1,2026-06-02T11:41:50.903689+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,stroop,Stroop color-word task,6a6cc744160c,469,271,0.87,720,95,125
IA_qwen_deepseek-v4pro_20260602T114105Z,3898fad1-2902-432c-89f5-be2c11146a5a,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_stroop,2,2,2026-06-02T11:41:50.903689+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,stroop,Stroop color-word task,6a6cc744160c,469,271,0.89,705,88,118
IA_qwen_deepseek-v4pro_20260602T114105Z,3898fad1-2902-432c-89f5-be2c11146a5a,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_stroop,3,3,2026-06-02T11:41:50.903689+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,stroop,Stroop color-word task,6a6cc744160c,469,271,0.85,735,102,132
IA_qwen_deepseek-v4pro_20260602T114105Z,3898fad1-2902-432c-89f5-be2c11146a5a,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_stroop,4,4,2026-06-02T11:41:50.903689+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,stroop,Stroop color-word task,6a6cc744160c,469,271,0.88,712,91,121
IA_qwen_deepseek-v4pro_20260602T114105Z,3898fad1-2902-432c-89f5-be2c11146a5a,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_stroop,5,5,2026-06-02T11:41:50.903689+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,stroop,Stroop color-word task,6a6cc744160c,469,271,0.86,728,97,127
IA_qwen_deepseek-v4pro_20260602T114105Z,f7402d07-2b7a-4f18-9c3c-c6ab036857bb,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_ddt,1,1,2026-06-02T11:41:55.818283+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,ddt,Delay Discounting Task,ee868cae18af,466,271,0.0042,-5.472,0.38,
IA_qwen_deepseek-v4pro_20260602T114105Z,f7402d07-2b7a-4f18-9c3c-c6ab036857bb,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_ddt,2,2,2026-06-02T11:41:55.818283+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,ddt,Delay Discounting Task,ee868cae18af,466,271,0.0038,-5.572,0.35,
IA_qwen_deepseek-v4pro_20260602T114105Z,f7402d07-2b7a-4f18-9c3c-c6ab036857bb,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_ddt,3,3,2026-06-02T11:41:55.818283+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,ddt,Delay Discounting Task,ee868cae18af,466,271,0.0046,-5.381,0.41,
IA_qwen_deepseek-v4pro_20260602T114105Z,f7402d07-2b7a-4f18-9c3c-c6ab036857bb,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_ddt,4,4,2026-06-02T11:41:55.818283+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,ddt,Delay Discounting Task,ee868cae18af,466,271,0.0035,-5.655,0.33,
IA_qwen_deepseek-v4pro_20260602T114105Z,f7402d07-2b7a-4f18-9c3c-c6ab036857bb,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0003_ddt,5,5,2026-06-02T11:41:55.818283+00:00,individual_prediction,,,,,,,,,S0003,questionnaire_only,ddt,Delay Discounting Task,ee868cae18af,466,271,0.0049,-5.318,0.44,
IA_qwen_deepseek-v4pro_20260602T114105Z,98025392-9039-420e-926d-5c22c8546cbe,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_stroop,1,1,2026-06-02T11:42:00.419286+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,stroop,Stroop color-word task,3b80ef08d4e2,469,230,0.87,712,128,145
IA_qwen_deepseek-v4pro_20260602T114105Z,98025392-9039-420e-926d-5c22c8546cbe,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_stroop,2,2,2026-06-02T11:42:00.419286+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,stroop,Stroop color-word task,3b80ef08d4e2,469,230,0.91,698,112,138
IA_qwen_deepseek-v4pro_20260602T114105Z,98025392-9039-420e-926d-5c22c8546cbe,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_stroop,3,3,2026-06-02T11:42:00.419286+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,stroop,Stroop color-word task,3b80ef08d4e2,469,230,0.89,705,119,142
IA_qwen_deepseek-v4pro_20260602T114105Z,98025392-9039-420e-926d-5c22c8546cbe,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_stroop,4,4,2026-06-02T11:42:00.419286+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,stroop,Stroop color-word task,3b80ef08d4e2,469,230,0.88,721,131,149
IA_qwen_deepseek-v4pro_20260602T114105Z,98025392-9039-420e-926d-5c22c8546cbe,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_stroop,5,5,2026-06-02T11:42:00.419286+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,stroop,Stroop color-word task,3b80ef08d4e2,469,230,0.9,693,108,135
IA_qwen_deepseek-v4pro_20260602T114105Z,17a7ca9e-000e-4e1e-9042-598469161d36,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_nback,1,1,2026-06-02T11:42:05.863385+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,nback,n-back working-memory task,480896e7e1bb,488,311,0.82,0.94,0.85,0.67
IA_qwen_deepseek-v4pro_20260602T114105Z,17a7ca9e-000e-4e1e-9042-598469161d36,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_nback,2,2,2026-06-02T11:42:05.863385+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,nback,n-back working-memory task,480896e7e1bb,488,311,0.79,0.92,0.83,0.62
IA_qwen_deepseek-v4pro_20260602T114105Z,17a7ca9e-000e-4e1e-9042-598469161d36,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_nback,3,3,2026-06-02T11:42:05.863385+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,nback,n-back working-memory task,480896e7e1bb,488,311,0.84,0.96,0.87,0.69
IA_qwen_deepseek-v4pro_20260602T114105Z,17a7ca9e-000e-4e1e-9042-598469161d36,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_nback,4,4,2026-06-02T11:42:05.863385+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,nback,n-back working-memory task,480896e7e1bb,488,311,0.81,0.93,0.84,0.66
IA_qwen_deepseek-v4pro_20260602T114105Z,17a7ca9e-000e-4e1e-9042-598469161d36,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_nback,5,5,2026-06-02T11:42:05.863385+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,nback,n-back working-memory task,480896e7e1bb,488,311,0.83,0.95,0.86,0.68
IA_qwen_deepseek-v4pro_20260602T114105Z,f15f3a6a-d9ea-4321-af81-f70579290666,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_bart,1,1,2026-06-02T11:42:11.922949+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,bart,Balloon Analogue Risk Task,2b1cabf1be21,479,311,32.4,1850,3,0.62
IA_qwen_deepseek-v4pro_20260602T114105Z,f15f3a6a-d9ea-4321-af81-f70579290666,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_bart,2,2,2026-06-02T11:42:11.922949+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,bart,Balloon Analogue Risk Task,2b1cabf1be21,479,311,28.7,2100,2,0.54
IA_qwen_deepseek-v4pro_20260602T114105Z,f15f3a6a-d9ea-4321-af81-f70579290666,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_bart,3,3,2026-06-02T11:42:11.922949+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,bart,Balloon Analogue Risk Task,2b1cabf1be21,479,311,35.1,1620,4,0.68
IA_qwen_deepseek-v4pro_20260602T114105Z,f15f3a6a-d9ea-4321-af81-f70579290666,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_bart,4,4,2026-06-02T11:42:11.922949+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,bart,Balloon Analogue Risk Task,2b1cabf1be21,479,311,30.9,1950,3,0.59
IA_qwen_deepseek-v4pro_20260602T114105Z,f15f3a6a-d9ea-4321-af81-f70579290666,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_bart,5,5,2026-06-02T11:42:11.922949+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,bart,Balloon Analogue Risk Task,2b1cabf1be21,479,311,33.6,1750,4,0.65
IA_qwen_deepseek-v4pro_20260602T114105Z,24827bd6-3f7f-4639-ae02-5ba712e814a3,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_ddt,1,1,2026-06-02T11:42:16.717340+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,ddt,Delay Discounting Task,01d7dbcdf219,466,266,0.012,-4.422,0.38,
IA_qwen_deepseek-v4pro_20260602T114105Z,24827bd6-3f7f-4639-ae02-5ba712e814a3,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_ddt,2,2,2026-06-02T11:42:16.718557+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,ddt,Delay Discounting Task,01d7dbcdf219,466,266,0.008,-4.828,0.32,
IA_qwen_deepseek-v4pro_20260602T114105Z,24827bd6-3f7f-4639-ae02-5ba712e814a3,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_ddt,3,3,2026-06-02T11:42:16.718557+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,ddt,Delay Discounting Task,01d7dbcdf219,466,266,0.015,-4.2,0.41,
IA_qwen_deepseek-v4pro_20260602T114105Z,24827bd6-3f7f-4639-ae02-5ba712e814a3,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_ddt,4,4,2026-06-02T11:42:16.718557+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,ddt,Delay Discounting Task,01d7dbcdf219,466,266,0.01,-4.605,0.35,
IA_qwen_deepseek-v4pro_20260602T114105Z,24827bd6-3f7f-4639-ae02-5ba712e814a3,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0005_ddt,5,5,2026-06-02T11:42:16.718557+00:00,individual_prediction,,,,,,,,,S0005,questionnaire_only,ddt,Delay Discounting Task,01d7dbcdf219,466,266,0.009,-4.71,0.33,
IA_qwen_deepseek-v4pro_20260602T114105Z,0525b1bb-c1d5-4572-a49d-64c81cbad6ac,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_stroop,1,1,2026-06-02T11:42:21.379517+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,stroop,Stroop color-word task,59ffcf5510ea,469,230,0.92,720,85,110
IA_qwen_deepseek-v4pro_20260602T114105Z,0525b1bb-c1d5-4572-a49d-64c81cbad6ac,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_stroop,2,2,2026-06-02T11:42:21.379517+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,stroop,Stroop color-word task,59ffcf5510ea,469,230,0.89,745,92,125
IA_qwen_deepseek-v4pro_20260602T114105Z,0525b1bb-c1d5-4572-a49d-64c81cbad6ac,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_stroop,3,3,2026-06-02T11:42:21.379517+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,stroop,Stroop color-word task,59ffcf5510ea,469,230,0.91,705,78,98
IA_qwen_deepseek-v4pro_20260602T114105Z,0525b1bb-c1d5-4572-a49d-64c81cbad6ac,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_stroop,4,4,2026-06-02T11:42:21.379517+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,stroop,Stroop color-word task,59ffcf5510ea,469,230,0.88,768,96,132
IA_qwen_deepseek-v4pro_20260602T114105Z,0525b1bb-c1d5-4572-a49d-64c81cbad6ac,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_stroop,5,5,2026-06-02T11:42:21.379517+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,stroop,Stroop color-word task,59ffcf5510ea,469,230,0.9,730,88,118
IA_qwen_deepseek-v4pro_20260602T114105Z,60937f4d-be11-448e-ba95-f6c5884a6bcd,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_nback,1,1,2026-06-02T11:42:26.966155+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,nback,n-back working-memory task,271203e337da,488,311,0.82,0.95,0.85,0.66
IA_qwen_deepseek-v4pro_20260602T114105Z,60937f4d-be11-448e-ba95-f6c5884a6bcd,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_nback,2,2,2026-06-02T11:42:26.966155+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,nback,n-back working-memory task,271203e337da,488,311,0.79,0.93,0.82,0.62
IA_qwen_deepseek-v4pro_20260602T114105Z,60937f4d-be11-448e-ba95-f6c5884a6bcd,1,qwen,deepseek-v4pro,0.3,IA_individual_questionnaire_only_S0006_nback,3,3,2026-06-02T11:42:26.966155+00:00,individual_prediction,,,,,,,,,S0006,questionnaire_only,nback,n-back working-memory task,271203e337da,488,311,0.84,0.96,0.87,0.69
