run_id,call_id,batch_id,timestamp_utc,provider,model,temperature,prompt_index,prompt_hash,prompt_id,ablation_condition,condition_name,profile_id,task_id,task_code,repeat_id,sample_in_call,success,accuracy,mean_rt_ms,interference_effect_ms,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,adjusted_average_pumps,total_earnings,explosion_count,discounting_k,log_discounting_k
qwen_qwen-plus_20260529T130821Z,7f129e6c-a4ca-46df-ab92-d7ee24f2c730,091531d3-3cd8-4dfe-b379-7d8aebbea804,2026-05-29T13:08:42.345830+00:00,qwen,qwen-plus,0.7,3,fb3043846ff21c7c,IP_questionnaire_plus_cpt__S0001__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,bart,bart,1,1,TRUE,,,,,,,,32.5,150.75,8,,
qwen_qwen-plus_20260529T130821Z,7f129e6c-a4ca-46df-ab92-d7ee24f2c730,091531d3-3cd8-4dfe-b379-7d8aebbea804,2026-05-29T13:08:42.345830+00:00,qwen,qwen-plus,0.7,3,fb3043846ff21c7c,IP_questionnaire_plus_cpt__S0001__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,bart,bart,2,2,TRUE,,,,,,,,34.2,145.6,9,,
qwen_qwen-plus_20260529T130821Z,7f129e6c-a4ca-46df-ab92-d7ee24f2c730,091531d3-3cd8-4dfe-b379-7d8aebbea804,2026-05-29T13:08:42.345830+00:00,qwen,qwen-plus,0.7,3,fb3043846ff21c7c,IP_questionnaire_plus_cpt__S0001__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,bart,bart,3,3,TRUE,,,,,,,,31,155.3,7,,
qwen_qwen-plus_20260529T130821Z,7f129e6c-a4ca-46df-ab92-d7ee24f2c730,091531d3-3cd8-4dfe-b379-7d8aebbea804,2026-05-29T13:08:42.346829+00:00,qwen,qwen-plus,0.7,3,fb3043846ff21c7c,IP_questionnaire_plus_cpt__S0001__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,bart,bart,4,4,TRUE,,,,,,,,33.8,148.9,8,,
qwen_qwen-plus_20260529T130821Z,7f129e6c-a4ca-46df-ab92-d7ee24f2c730,091531d3-3cd8-4dfe-b379-7d8aebbea804,2026-05-29T13:08:42.346829+00:00,qwen,qwen-plus,0.7,3,fb3043846ff21c7c,IP_questionnaire_plus_cpt__S0001__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,bart,bart,5,5,TRUE,,,,,,,,32,152.1,7,,
qwen_qwen-plus_20260529T130821Z,548e0e8b-7a3a-4250-83ad-d522432a7538,6b8e6dd0-0b20-41bc-9fac-786c2f75ff70,2026-05-29T13:08:47.258019+00:00,qwen,qwen-plus,0.7,4,0b1f7a8ef5811791,IP_questionnaire_plus_cpt__S0001__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,ddt,ddt,1,1,TRUE,,,,,,,,,,,0.23,-1.47
qwen_qwen-plus_20260529T130821Z,548e0e8b-7a3a-4250-83ad-d522432a7538,6b8e6dd0-0b20-41bc-9fac-786c2f75ff70,2026-05-29T13:08:47.258019+00:00,qwen,qwen-plus,0.7,4,0b1f7a8ef5811791,IP_questionnaire_plus_cpt__S0001__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,ddt,ddt,2,2,TRUE,,,,,,,,,,,0.19,-1.66
qwen_qwen-plus_20260529T130821Z,548e0e8b-7a3a-4250-83ad-d522432a7538,6b8e6dd0-0b20-41bc-9fac-786c2f75ff70,2026-05-29T13:08:47.258019+00:00,qwen,qwen-plus,0.7,4,0b1f7a8ef5811791,IP_questionnaire_plus_cpt__S0001__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,ddt,ddt,3,3,TRUE,,,,,,,,,,,0.27,-1.31
qwen_qwen-plus_20260529T130821Z,548e0e8b-7a3a-4250-83ad-d522432a7538,6b8e6dd0-0b20-41bc-9fac-786c2f75ff70,2026-05-29T13:08:47.258019+00:00,qwen,qwen-plus,0.7,4,0b1f7a8ef5811791,IP_questionnaire_plus_cpt__S0001__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,ddt,ddt,4,4,TRUE,,,,,,,,,,,0.21,-1.56
qwen_qwen-plus_20260529T130821Z,548e0e8b-7a3a-4250-83ad-d522432a7538,6b8e6dd0-0b20-41bc-9fac-786c2f75ff70,2026-05-29T13:08:47.258019+00:00,qwen,qwen-plus,0.7,4,0b1f7a8ef5811791,IP_questionnaire_plus_cpt__S0001__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,ddt,ddt,5,5,TRUE,,,,,,,,,,,0.25,-1.39
qwen_qwen-plus_20260529T130821Z,94d0b28a-3285-4887-a869-648007b06091,22370b55-07cf-4057-b5b7-b0397ce9a1f6,2026-05-29T13:08:52.413725+00:00,qwen,qwen-plus,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,1,1,TRUE,0.85,620,80,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,94d0b28a-3285-4887-a869-648007b06091,22370b55-07cf-4057-b5b7-b0397ce9a1f6,2026-05-29T13:08:52.413725+00:00,qwen,qwen-plus,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,2,2,TRUE,0.83,640,75,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,94d0b28a-3285-4887-a869-648007b06091,22370b55-07cf-4057-b5b7-b0397ce9a1f6,2026-05-29T13:08:52.413725+00:00,qwen,qwen-plus,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,3,3,TRUE,0.87,610,85,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,94d0b28a-3285-4887-a869-648007b06091,22370b55-07cf-4057-b5b7-b0397ce9a1f6,2026-05-29T13:08:52.413725+00:00,qwen,qwen-plus,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,4,4,TRUE,0.84,630,78,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,94d0b28a-3285-4887-a869-648007b06091,22370b55-07cf-4057-b5b7-b0397ce9a1f6,2026-05-29T13:08:52.413725+00:00,qwen,qwen-plus,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,5,5,TRUE,0.86,615,82,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,6a862444-9a09-4e44-b9d0-974615536cef,d29a080a-f847-49cf-94c3-b67a95f6dfd1,2026-05-29T13:09:00.781669+00:00,qwen,qwen-plus,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,1,1,TRUE,,,,0.78,0.85,0.74,0.75,,,,,
qwen_qwen-plus_20260529T130821Z,6a862444-9a09-4e44-b9d0-974615536cef,d29a080a-f847-49cf-94c3-b67a95f6dfd1,2026-05-29T13:09:00.781669+00:00,qwen,qwen-plus,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,2,2,TRUE,,,,0.76,0.83,0.72,0.73,,,,,
qwen_qwen-plus_20260529T130821Z,6a862444-9a09-4e44-b9d0-974615536cef,d29a080a-f847-49cf-94c3-b67a95f6dfd1,2026-05-29T13:09:00.781669+00:00,qwen,qwen-plus,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,3,3,TRUE,,,,0.79,0.86,0.75,0.76,,,,,
qwen_qwen-plus_20260529T130821Z,6a862444-9a09-4e44-b9d0-974615536cef,d29a080a-f847-49cf-94c3-b67a95f6dfd1,2026-05-29T13:09:00.781669+00:00,qwen,qwen-plus,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,4,4,TRUE,,,,0.77,0.84,0.73,0.74,,,,,
qwen_qwen-plus_20260529T130821Z,6a862444-9a09-4e44-b9d0-974615536cef,d29a080a-f847-49cf-94c3-b67a95f6dfd1,2026-05-29T13:09:00.781669+00:00,qwen,qwen-plus,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,5,5,TRUE,,,,0.75,0.82,0.71,0.72,,,,,
qwen_qwen-plus_20260529T130821Z,32fed39b-85ba-41bf-9c7c-56075fb23860,ec6f2801-d70d-4d3c-bac8-69a22d55b799,2026-05-29T13:09:06.951324+00:00,qwen,qwen-plus,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,1,1,TRUE,,,,,,,,32.5,450.75,8,,
qwen_qwen-plus_20260529T130821Z,32fed39b-85ba-41bf-9c7c-56075fb23860,ec6f2801-d70d-4d3c-bac8-69a22d55b799,2026-05-29T13:09:06.951324+00:00,qwen,qwen-plus,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,2,2,TRUE,,,,,,,,31,435.5,9,,
qwen_qwen-plus_20260529T130821Z,32fed39b-85ba-41bf-9c7c-56075fb23860,ec6f2801-d70d-4d3c-bac8-69a22d55b799,2026-05-29T13:09:06.951324+00:00,qwen,qwen-plus,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,3,3,TRUE,,,,,,,,33,460,7,,
qwen_qwen-plus_20260529T130821Z,32fed39b-85ba-41bf-9c7c-56075fb23860,ec6f2801-d70d-4d3c-bac8-69a22d55b799,2026-05-29T13:09:06.951324+00:00,qwen,qwen-plus,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,4,4,TRUE,,,,,,,,30.5,420.25,10,,
qwen_qwen-plus_20260529T130821Z,32fed39b-85ba-41bf-9c7c-56075fb23860,ec6f2801-d70d-4d3c-bac8-69a22d55b799,2026-05-29T13:09:06.951324+00:00,qwen,qwen-plus,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,5,5,TRUE,,,,,,,,34,470.5,6,,
qwen_qwen-plus_20260529T130821Z,de46a3c4-195b-4c2a-b7a6-b69d7892586f,8e29187f-063b-4705-963b-8c659229ef43,2026-05-29T13:09:13.056176+00:00,qwen,qwen-plus,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,1,1,TRUE,0.85,620,45,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,de46a3c4-195b-4c2a-b7a6-b69d7892586f,8e29187f-063b-4705-963b-8c659229ef43,2026-05-29T13:09:13.056176+00:00,qwen,qwen-plus,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,2,2,TRUE,0.83,630,50,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,de46a3c4-195b-4c2a-b7a6-b69d7892586f,8e29187f-063b-4705-963b-8c659229ef43,2026-05-29T13:09:13.056176+00:00,qwen,qwen-plus,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,3,3,TRUE,0.87,610,40,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,de46a3c4-195b-4c2a-b7a6-b69d7892586f,8e29187f-063b-4705-963b-8c659229ef43,2026-05-29T13:09:13.056176+00:00,qwen,qwen-plus,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,4,4,TRUE,0.84,625,47,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,de46a3c4-195b-4c2a-b7a6-b69d7892586f,8e29187f-063b-4705-963b-8c659229ef43,2026-05-29T13:09:13.056176+00:00,qwen,qwen-plus,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,5,5,TRUE,0.86,615,42,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,fa543771-dc97-49da-a2c1-5e1aef1d61a6,ecca58d9-10c6-4172-8c30-f01beac7c5a1,2026-05-29T13:09:17.386044+00:00,qwen,qwen-plus,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,1,1,TRUE,,,,,,,,,,,0.23,-1.47
qwen_qwen-plus_20260529T130821Z,fa543771-dc97-49da-a2c1-5e1aef1d61a6,ecca58d9-10c6-4172-8c30-f01beac7c5a1,2026-05-29T13:09:17.386044+00:00,qwen,qwen-plus,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,2,2,TRUE,,,,,,,,,,,0.19,-1.66
qwen_qwen-plus_20260529T130821Z,fa543771-dc97-49da-a2c1-5e1aef1d61a6,ecca58d9-10c6-4172-8c30-f01beac7c5a1,2026-05-29T13:09:17.386044+00:00,qwen,qwen-plus,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,3,3,TRUE,,,,,,,,,,,0.27,-1.31
qwen_qwen-plus_20260529T130821Z,fa543771-dc97-49da-a2c1-5e1aef1d61a6,ecca58d9-10c6-4172-8c30-f01beac7c5a1,2026-05-29T13:09:17.386044+00:00,qwen,qwen-plus,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,4,4,TRUE,,,,,,,,,,,0.21,-1.56
qwen_qwen-plus_20260529T130821Z,fa543771-dc97-49da-a2c1-5e1aef1d61a6,ecca58d9-10c6-4172-8c30-f01beac7c5a1,2026-05-29T13:09:17.386044+00:00,qwen,qwen-plus,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,5,5,TRUE,,,,,,,,,,,0.25,-1.39
qwen_qwen-plus_20260529T130821Z,2921dc4f-ffbf-4fa6-bcbb-5651e16f93af,2323e203-1f81-4cec-8874-0f74de59e1f7,2026-05-29T13:09:22.380503+00:00,qwen,qwen-plus,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,1,1,TRUE,0.85,620,45,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,2921dc4f-ffbf-4fa6-bcbb-5651e16f93af,2323e203-1f81-4cec-8874-0f74de59e1f7,2026-05-29T13:09:22.380503+00:00,qwen,qwen-plus,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,2,2,TRUE,0.87,610,50,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,2921dc4f-ffbf-4fa6-bcbb-5651e16f93af,2323e203-1f81-4cec-8874-0f74de59e1f7,2026-05-29T13:09:22.380503+00:00,qwen,qwen-plus,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,3,3,TRUE,0.83,630,40,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,2921dc4f-ffbf-4fa6-bcbb-5651e16f93af,2323e203-1f81-4cec-8874-0f74de59e1f7,2026-05-29T13:09:22.380503+00:00,qwen,qwen-plus,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,4,4,TRUE,0.86,615,48,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,2921dc4f-ffbf-4fa6-bcbb-5651e16f93af,2323e203-1f81-4cec-8874-0f74de59e1f7,2026-05-29T13:09:22.380503+00:00,qwen,qwen-plus,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,5,5,TRUE,0.84,625,42,,,,,,,,,
qwen_qwen-plus_20260529T130821Z,2e669b18-6c5d-44aa-8a75-c996b7168ef3,3b31d5e8-781b-4ac0-b24b-7c1f6ad870ac,2026-05-29T13:09:30.367423+00:00,qwen,qwen-plus,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,1,1,TRUE,,,,0.85,0.92,0.83,0.8,,,,,
qwen_qwen-plus_20260529T130821Z,2e669b18-6c5d-44aa-8a75-c996b7168ef3,3b31d5e8-781b-4ac0-b24b-7c1f6ad870ac,2026-05-29T13:09:30.367423+00:00,qwen,qwen-plus,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,2,2,TRUE,,,,0.87,0.94,0.85,0.82,,,,,
qwen_qwen-plus_20260529T130821Z,2e669b18-6c5d-44aa-8a75-c996b7168ef3,3b31d5e8-781b-4ac0-b24b-7c1f6ad870ac,2026-05-29T13:09:30.367423+00:00,qwen,qwen-plus,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,3,3,TRUE,,,,0.83,0.9,0.81,0.78,,,,,
qwen_qwen-plus_20260529T130821Z,2e669b18-6c5d-44aa-8a75-c996b7168ef3,3b31d5e8-781b-4ac0-b24b-7c1f6ad870ac,2026-05-29T13:09:30.367423+00:00,qwen,qwen-plus,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,4,4,TRUE,,,,0.86,0.93,0.84,0.81,,,,,
qwen_qwen-plus_20260529T130821Z,2e669b18-6c5d-44aa-8a75-c996b7168ef3,3b31d5e8-781b-4ac0-b24b-7c1f6ad870ac,2026-05-29T13:09:30.367423+00:00,qwen,qwen-plus,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,5,5,TRUE,,,,0.84,0.91,0.82,0.79,,,,,
qwen_qwen-plus_20260529T130821Z,64951a3e-b738-4322-9409-f26a8acd2d2a,668513d7-2cf2-4a19-bb63-1743b8a2549b,2026-05-29T13:09:36.409350+00:00,qwen,qwen-plus,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,1,1,TRUE,,,,,,,,32.5,78.2,4,,
qwen_qwen-plus_20260529T130821Z,64951a3e-b738-4322-9409-f26a8acd2d2a,668513d7-2cf2-4a19-bb63-1743b8a2549b,2026-05-29T13:09:36.409350+00:00,qwen,qwen-plus,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,2,2,TRUE,,,,,,,,30.1,75.4,5,,
qwen_qwen-plus_20260529T130821Z,64951a3e-b738-4322-9409-f26a8acd2d2a,668513d7-2cf2-4a19-bb63-1743b8a2549b,2026-05-29T13:09:36.409350+00:00,qwen,qwen-plus,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,3,3,TRUE,,,,,,,,34.8,80.1,3,,
qwen_qwen-plus_20260529T130821Z,64951a3e-b738-4322-9409-f26a8acd2d2a,668513d7-2cf2-4a19-bb63-1743b8a2549b,2026-05-29T13:09:36.409350+00:00,qwen,qwen-plus,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,4,4,TRUE,,,,,,,,29.6,73.9,6,,
qwen_qwen-plus_20260529T130821Z,64951a3e-b738-4322-9409-f26a8acd2d2a,668513d7-2cf2-4a19-bb63-1743b8a2549b,2026-05-29T13:09:36.409350+00:00,qwen,qwen-plus,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,5,5,TRUE,,,,,,,,33.3,77.5,4,,
qwen_qwen-plus_20260529T130821Z,b6bc9863-3f4e-4da1-8077-ad2fed660c0b,f4cb348c-ec33-408e-ba0b-ab8e953c604a,2026-05-29T13:09:40.797469+00:00,qwen,qwen-plus,0.7,13,085447f6f87667bb,IP_questionnaire_plus_cpt__S0005__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,ddt,ddt,1,1,TRUE,,,,,,,,,,,0.23,-1.47
qwen_qwen-plus_20260529T130821Z,b6bc9863-3f4e-4da1-8077-ad2fed660c0b,f4cb348c-ec33-408e-ba0b-ab8e953c604a,2026-05-29T13:09:40.797469+00:00,qwen,qwen-plus,0.7,13,085447f6f87667bb,IP_questionnaire_plus_cpt__S0005__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,ddt,ddt,2,2,TRUE,,,,,,,,,,,0.19,-1.66
