run_id,call_id,batch_id,timestamp_utc,provider,model,temperature,prompt_index,prompt_hash,prompt_id,ablation_condition,condition_name,profile_id,task_id,task_code,repeat_id,sample_in_call,success,accuracy,mean_rt_ms,interference_effect_ms,overall_accuracy,accuracy_1back,accuracy_2back,accuracy_3back,adjusted_average_pumps,total_earnings,explosion_count,discounting_k,log_discounting_k
qwen_deepseek-v4-pro_20260529T131050Z,647bff11-dafc-41ef-8a82-652c4ff0ff51,4f54813d-3ad5-458c-aad3-11975c1871d8,2026-05-29T13:11:06.620297+00:00,qwen,deepseek-v4-pro,0.7,4,0b1f7a8ef5811791,IP_questionnaire_plus_cpt__S0001__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,ddt,ddt,4,4,TRUE,,,,,,,,,,,0.1,-2.3026
qwen_deepseek-v4-pro_20260529T131050Z,647bff11-dafc-41ef-8a82-652c4ff0ff51,4f54813d-3ad5-458c-aad3-11975c1871d8,2026-05-29T13:11:06.620297+00:00,qwen,deepseek-v4-pro,0.7,4,0b1f7a8ef5811791,IP_questionnaire_plus_cpt__S0001__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0001,ddt,ddt,5,5,TRUE,,,,,,,,,,,0.15,-1.8971
qwen_deepseek-v4-pro_20260529T131050Z,a0c42aff-962c-4cfc-b8ed-5a8dae573a61,84ab832c-76f4-4176-9cfe-1eecc286d6b5,2026-05-29T13:11:10.921890+00:00,qwen,deepseek-v4-pro,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,1,1,TRUE,0.78,710,120,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,a0c42aff-962c-4cfc-b8ed-5a8dae573a61,84ab832c-76f4-4176-9cfe-1eecc286d6b5,2026-05-29T13:11:10.921890+00:00,qwen,deepseek-v4-pro,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,2,2,TRUE,0.82,690,105,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,a0c42aff-962c-4cfc-b8ed-5a8dae573a61,84ab832c-76f4-4176-9cfe-1eecc286d6b5,2026-05-29T13:11:10.921890+00:00,qwen,deepseek-v4-pro,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,3,3,TRUE,0.75,730,135,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,a0c42aff-962c-4cfc-b8ed-5a8dae573a61,84ab832c-76f4-4176-9cfe-1eecc286d6b5,2026-05-29T13:11:10.921890+00:00,qwen,deepseek-v4-pro,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,4,4,TRUE,0.79,700,115,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,a0c42aff-962c-4cfc-b8ed-5a8dae573a61,84ab832c-76f4-4176-9cfe-1eecc286d6b5,2026-05-29T13:11:10.921890+00:00,qwen,deepseek-v4-pro,0.7,5,4402cb75f73f4397,IP_questionnaire_plus_cpt__S0002__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,stroop,stroop,5,5,TRUE,0.81,680,100,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,9bcec1db-f776-4199-ae6f-2a5fd4a1288b,4555c6eb-f2f9-4904-8a03-a61858fad452,2026-05-29T13:11:16.655449+00:00,qwen,deepseek-v4-pro,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,1,1,TRUE,,,,0.68,0.85,0.7,0.49,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,9bcec1db-f776-4199-ae6f-2a5fd4a1288b,4555c6eb-f2f9-4904-8a03-a61858fad452,2026-05-29T13:11:16.655449+00:00,qwen,deepseek-v4-pro,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,2,2,TRUE,,,,0.71,0.88,0.73,0.52,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,9bcec1db-f776-4199-ae6f-2a5fd4a1288b,4555c6eb-f2f9-4904-8a03-a61858fad452,2026-05-29T13:11:16.655449+00:00,qwen,deepseek-v4-pro,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,3,3,TRUE,,,,0.65,0.82,0.67,0.46,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,9bcec1db-f776-4199-ae6f-2a5fd4a1288b,4555c6eb-f2f9-4904-8a03-a61858fad452,2026-05-29T13:11:16.655449+00:00,qwen,deepseek-v4-pro,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,4,4,TRUE,,,,0.74,0.9,0.76,0.56,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,9bcec1db-f776-4199-ae6f-2a5fd4a1288b,4555c6eb-f2f9-4904-8a03-a61858fad452,2026-05-29T13:11:16.655449+00:00,qwen,deepseek-v4-pro,0.7,6,37c0ce0354e8cbbc,IP_questionnaire_plus_cpt__S0002__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,nback,nback,5,5,TRUE,,,,0.69,0.86,0.71,0.5,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,4316884e-952e-4558-938d-e3694f9524ba,4fc4b71c-a768-4856-abc4-f51efd498ccb,2026-05-29T13:11:21.034728+00:00,qwen,deepseek-v4-pro,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,1,1,TRUE,,,,,,,,14,320,4,,
qwen_deepseek-v4-pro_20260529T131050Z,4316884e-952e-4558-938d-e3694f9524ba,4fc4b71c-a768-4856-abc4-f51efd498ccb,2026-05-29T13:11:21.034728+00:00,qwen,deepseek-v4-pro,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,2,2,TRUE,,,,,,,,12,280,5,,
qwen_deepseek-v4-pro_20260529T131050Z,4316884e-952e-4558-938d-e3694f9524ba,4fc4b71c-a768-4856-abc4-f51efd498ccb,2026-05-29T13:11:21.034728+00:00,qwen,deepseek-v4-pro,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,3,3,TRUE,,,,,,,,16,350,3,,
qwen_deepseek-v4-pro_20260529T131050Z,4316884e-952e-4558-938d-e3694f9524ba,4fc4b71c-a768-4856-abc4-f51efd498ccb,2026-05-29T13:11:21.034728+00:00,qwen,deepseek-v4-pro,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,4,4,TRUE,,,,,,,,13,300,4,,
qwen_deepseek-v4-pro_20260529T131050Z,4316884e-952e-4558-938d-e3694f9524ba,4fc4b71c-a768-4856-abc4-f51efd498ccb,2026-05-29T13:11:21.034728+00:00,qwen,deepseek-v4-pro,0.7,7,bcc022bafafdc065,IP_questionnaire_plus_cpt__S0002__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0002,bart,bart,5,5,TRUE,,,,,,,,15,330,4,,
qwen_deepseek-v4-pro_20260529T131050Z,74d6cf36-c6a3-485a-9d26-7bc01052923c,b22ad1bb-7608-443c-916a-ee31a43827ac,2026-05-29T13:11:25.068822+00:00,qwen,deepseek-v4-pro,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,1,1,TRUE,0.87,720,120,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,74d6cf36-c6a3-485a-9d26-7bc01052923c,b22ad1bb-7608-443c-916a-ee31a43827ac,2026-05-29T13:11:25.068822+00:00,qwen,deepseek-v4-pro,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,2,2,TRUE,0.85,740,135,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,74d6cf36-c6a3-485a-9d26-7bc01052923c,b22ad1bb-7608-443c-916a-ee31a43827ac,2026-05-29T13:11:25.068822+00:00,qwen,deepseek-v4-pro,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,3,3,TRUE,0.83,780,150,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,74d6cf36-c6a3-485a-9d26-7bc01052923c,b22ad1bb-7608-443c-916a-ee31a43827ac,2026-05-29T13:11:25.068822+00:00,qwen,deepseek-v4-pro,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,4,4,TRUE,0.86,750,140,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,74d6cf36-c6a3-485a-9d26-7bc01052923c,b22ad1bb-7608-443c-916a-ee31a43827ac,2026-05-29T13:11:25.068822+00:00,qwen,deepseek-v4-pro,0.7,8,efb6b639fc6a8737,IP_questionnaire_plus_cpt__S0003__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,stroop,stroop,5,5,TRUE,0.84,760,130,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,6420f703-cd92-44aa-8da4-41238feba4f4,d05c1421-1599-41ab-bb4e-dfd77a40408a,2026-05-29T13:11:29.247040+00:00,qwen,deepseek-v4-pro,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,1,1,TRUE,,,,,,,,,,,0.08,-2.5257
qwen_deepseek-v4-pro_20260529T131050Z,6420f703-cd92-44aa-8da4-41238feba4f4,d05c1421-1599-41ab-bb4e-dfd77a40408a,2026-05-29T13:11:29.247040+00:00,qwen,deepseek-v4-pro,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,2,2,TRUE,,,,,,,,,,,0.12,-2.1203
qwen_deepseek-v4-pro_20260529T131050Z,6420f703-cd92-44aa-8da4-41238feba4f4,d05c1421-1599-41ab-bb4e-dfd77a40408a,2026-05-29T13:11:29.247040+00:00,qwen,deepseek-v4-pro,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,3,3,TRUE,,,,,,,,,,,0.05,-2.9957
qwen_deepseek-v4-pro_20260529T131050Z,6420f703-cd92-44aa-8da4-41238feba4f4,d05c1421-1599-41ab-bb4e-dfd77a40408a,2026-05-29T13:11:29.247040+00:00,qwen,deepseek-v4-pro,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,4,4,TRUE,,,,,,,,,,,0.15,-1.8971
qwen_deepseek-v4-pro_20260529T131050Z,6420f703-cd92-44aa-8da4-41238feba4f4,d05c1421-1599-41ab-bb4e-dfd77a40408a,2026-05-29T13:11:29.247040+00:00,qwen,deepseek-v4-pro,0.7,9,1cc5418862a0e505,IP_questionnaire_plus_cpt__S0003__ddt,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0003,ddt,ddt,5,5,TRUE,,,,,,,,,,,0.09,-2.4079
qwen_deepseek-v4-pro_20260529T131050Z,f2554924-bd9f-4cb5-93c7-cc24f7a41903,9f768584-802b-4c2a-be2d-6c81261597e6,2026-05-29T13:11:33.067557+00:00,qwen,deepseek-v4-pro,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,1,1,TRUE,0.88,750,120,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,f2554924-bd9f-4cb5-93c7-cc24f7a41903,9f768584-802b-4c2a-be2d-6c81261597e6,2026-05-29T13:11:33.067557+00:00,qwen,deepseek-v4-pro,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,2,2,TRUE,0.86,780,130,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,f2554924-bd9f-4cb5-93c7-cc24f7a41903,9f768584-802b-4c2a-be2d-6c81261597e6,2026-05-29T13:11:33.067557+00:00,qwen,deepseek-v4-pro,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,3,3,TRUE,0.87,760,115,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,f2554924-bd9f-4cb5-93c7-cc24f7a41903,9f768584-802b-4c2a-be2d-6c81261597e6,2026-05-29T13:11:33.067557+00:00,qwen,deepseek-v4-pro,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,4,4,TRUE,0.89,740,125,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,f2554924-bd9f-4cb5-93c7-cc24f7a41903,9f768584-802b-4c2a-be2d-6c81261597e6,2026-05-29T13:11:33.067557+00:00,qwen,deepseek-v4-pro,0.7,10,a3ebdb1ac4be2e57,IP_questionnaire_plus_cpt__S0005__stroop,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,stroop,stroop,5,5,TRUE,0.85,790,110,,,,,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,2f688f19-d751-43b5-be71-e77999100242,e2d2ce27-3439-4660-b43b-0073897ef97c,2026-05-29T13:11:37.280876+00:00,qwen,deepseek-v4-pro,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,1,1,TRUE,,,,0.72,0.88,0.71,0.57,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,2f688f19-d751-43b5-be71-e77999100242,e2d2ce27-3439-4660-b43b-0073897ef97c,2026-05-29T13:11:37.280876+00:00,qwen,deepseek-v4-pro,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,2,2,TRUE,,,,0.68,0.85,0.67,0.52,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,2f688f19-d751-43b5-be71-e77999100242,e2d2ce27-3439-4660-b43b-0073897ef97c,2026-05-29T13:11:37.280876+00:00,qwen,deepseek-v4-pro,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,3,3,TRUE,,,,0.75,0.91,0.74,0.6,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,2f688f19-d751-43b5-be71-e77999100242,e2d2ce27-3439-4660-b43b-0073897ef97c,2026-05-29T13:11:37.280876+00:00,qwen,deepseek-v4-pro,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,4,4,TRUE,,,,0.7,0.87,0.69,0.54,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,2f688f19-d751-43b5-be71-e77999100242,e2d2ce27-3439-4660-b43b-0073897ef97c,2026-05-29T13:11:37.280876+00:00,qwen,deepseek-v4-pro,0.7,11,e0219c1d3a3cd513,IP_questionnaire_plus_cpt__S0005__nback,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,nback,nback,5,5,TRUE,,,,0.73,0.89,0.72,0.58,,,,,
qwen_deepseek-v4-pro_20260529T131050Z,bb60249d-d0ac-4b5a-9d6b-936027d5ce53,d0ec80de-d9a5-4d6a-9320-e7c8d09447fe,2026-05-29T13:11:41.283064+00:00,qwen,deepseek-v4-pro,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,1,1,TRUE,,,,,,,,28,450,4,,
qwen_deepseek-v4-pro_20260529T131050Z,bb60249d-d0ac-4b5a-9d6b-936027d5ce53,d0ec80de-d9a5-4d6a-9320-e7c8d09447fe,2026-05-29T13:11:41.283064+00:00,qwen,deepseek-v4-pro,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,2,2,TRUE,,,,,,,,32,520,5,,
qwen_deepseek-v4-pro_20260529T131050Z,bb60249d-d0ac-4b5a-9d6b-936027d5ce53,d0ec80de-d9a5-4d6a-9320-e7c8d09447fe,2026-05-29T13:11:41.283064+00:00,qwen,deepseek-v4-pro,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,3,3,TRUE,,,,,,,,25,380,3,,
qwen_deepseek-v4-pro_20260529T131050Z,bb60249d-d0ac-4b5a-9d6b-936027d5ce53,d0ec80de-d9a5-4d6a-9320-e7c8d09447fe,2026-05-29T13:11:41.283064+00:00,qwen,deepseek-v4-pro,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,4,4,TRUE,,,,,,,,30,490,4,,
qwen_deepseek-v4-pro_20260529T131050Z,bb60249d-d0ac-4b5a-9d6b-936027d5ce53,d0ec80de-d9a5-4d6a-9320-e7c8d09447fe,2026-05-29T13:11:41.283064+00:00,qwen,deepseek-v4-pro,0.7,12,375afe0dc26f6f09,IP_questionnaire_plus_cpt__S0005__bart,questionnaire_plus_cpt,questionnaire plus CPT-label individual prediction,S0005,bart,bart,5,5,TRUE,,,,,,,,27,420,4,,
